shapeclass,filename,rectangularity,compactness,convexity,eccentricity
Apartment,data/normalized/Apartment/m463.obj,0.2281723748854093,959.708033692168,0.6290047560300693,2.9815953808902655
Apartment,data/normalized/Apartment/m464.obj,0.09956353080627497,10934.011202047528,0.19292151274459363,16.41847573272025
AquaticAnimal,data/normalized/AquaticAnimal/m53.obj,0.17363035855698214,17.764169350122238,0.4493930584427334,80.05007853859061
AquaticAnimal,data/normalized/AquaticAnimal/m54.obj,0.1869441989096349,12.42041474018458,0.6289228243842092,34.12240486980178
AquaticAnimal,data/normalized/AquaticAnimal/m55.obj,0.16097995782782568,14.465226348552676,0.4697768769695888,58.961596083310454
AquaticAnimal,data/normalized/AquaticAnimal/m56.obj,0.1660929584813446,15.091637605540914,0.6593037191921781,56.47323802289129
AquaticAnimal,data/normalized/AquaticAnimal/m57.obj,0.17404475409421477,19.05805895385482,0.6319024246236293,93.80513944277821
AquaticAnimal,data/normalized/AquaticAnimal/m58.obj,0.2654536986465686,2.409350439022462,0.707696022828591,5.117180101745333
AquaticAnimal,data/normalized/AquaticAnimal/m60.obj,0.09492238421653149,13.743845535532879,0.3171708102995056,24.480141380849172
AquaticAnimal,data/normalized/AquaticAnimal/m62.obj,0.15874363036295844,13.990309822628733,0.5518465033757562,100.30797520031
AquaticAnimal,data/normalized/AquaticAnimal/m65.obj,0.03962599919806452,42.021280837678496,0.19131002319732848,18.18400702205367
AquaticAnimal,data/normalized/AquaticAnimal/m67.obj,0.15166578860147278,6.512096753380627,0.6832033029577754,64.3398028199253
AquaticAnimal,data/normalized/AquaticAnimal/m68.obj,0.1362173118685245,16.605531808135886,0.4497012293781278,28.137539496936206
AquaticAnimal,data/normalized/AquaticAnimal/m71.obj,0.1455954614550806,4.6128935423995445,0.48002266472865035,24.843285099720166
AquaticAnimal,data/normalized/AquaticAnimal/m73.obj,0.12983592908569308,4.485520367217176,0.37346798393503067,17.745418332912124
AquaticAnimal,data/normalized/AquaticAnimal/m76.obj,0.08677770920386577,5.964902859217232,0.34642015403550813,19.425399458562737
AquaticAnimal,data/normalized/AquaticAnimal/m77.obj,0.06347767987945725,16.239984851841946,0.2563658443929537,22.359033716384396
AquaticAnimal,data/normalized/AquaticAnimal/m80.obj,0.06214114363372605,12.484460392070803,0.26208185480071006,32.49001187700359
Bed,data/normalized/Bed/D00031.obj,0.2696427507077337,70.84213371910084,0.5039400324108567,25.507639587588898
Bed,data/normalized/Bed/D00110.obj,0.12957175691127557,39.17498780012699,0.18544453111541298,28.5613493188209
Bed,data/normalized/Bed/D00121.obj,0.14496662722952455,83.17592741494441,0.19197839985688958,13.196541108066546
Bed,data/normalized/Bed/D00184.obj,0.569626763699803,63.14283842585079,0.7622957095385251,8.742823093460562
Bed,data/normalized/Bed/D00210.obj,0.2000819829370775,174.0182442895725,0.26136376016478324,16.992376230221755
Bed,data/normalized/Bed/D00213.obj,0.22748330240727904,97.29710464039977,0.33310382346663253,34.96392771103797
Bed,data/normalized/Bed/D00217.obj,0.16571230485121627,195.53961193511873,0.2502497886568023,28.973305494374408
Bed,data/normalized/Bed/D00322.obj,0.18830439060274423,45.33877855094659,0.22399835125520276,34.12925759876852
Bed,data/normalized/Bed/D00417.obj,0.3231068256455361,74.04264671547604,0.3789784136352341,38.0819612440018
Bed,data/normalized/Bed/D00538.obj,0.2100595056069453,19.760202483945417,0.22481658408177532,14.800813543164253
Bed,data/normalized/Bed/D00545.obj,0.11229607596182235,132.75094171074392,0.17629435531502685,15.171825607191366
Bed,data/normalized/Bed/D00552.obj,0.2119581105829691,4.971485195615423,0.42671945746794915,5.512614926864475
Bed,data/normalized/Bed/D00565.obj,0.12544428389238815,376.8926147612279,0.2147571793531869,51.691323719384236
Bed,data/normalized/Bed/D00650.obj,0.1734913987331818,85.141406163086,0.26748321966868116,28.747187104027795
Bed,data/normalized/Bed/D00836.obj,0.35605424010989234,76.37529497393733,0.5773370224902131,12.602823657944647
Bed,data/normalized/Bed/D00839.obj,0.41792539834013515,60.66778441633204,0.5505820752800809,34.045215922486086
Bed,data/normalized/Bed/D00969.obj,0.2904521305633925,27.93708774169454,0.43444302663478734,9.900509972554254
Bed,data/normalized/Bed/m945.obj,0.1915515304407341,38.8966521274095,0.32606860458021397,5.855029345310521
Bed,data/normalized/Bed/m946.obj,0.10770988706471157,94.65738449394671,0.1712887623887585,11.75140660489489
Bed,data/normalized/Bed/m948.obj,0.13765004318015858,31.16607111903526,0.20576988888237144,3.481819647315052
Bed,data/normalized/Bed/m949.obj,0.16625736244378178,48.07693515951378,0.296043762086728,5.301389222071926
Bed,data/normalized/Bed/m951.obj,0.0033918364987803587,42013.14963396521,0.006677972105551806,17.270054938656042
Bicycle,data/normalized/Bicycle/D00040.obj,0.01814771031669919,65.42251344614537,0.06798059716131356,49.58309527094887
Bicycle,data/normalized/Bicycle/D00077.obj,0.009281022123371138,572.3891005940321,0.02997274902508034,59.602287333102524
Bicycle,data/normalized/Bicycle/D00078.obj,0.010275116673903704,527.7373314395619,0.03273659359561781,39.11353512828469
Bicycle,data/normalized/Bicycle/D00462.obj,0.006010564268969804,4098.951045610936,0.018988189319072535,65.08977017230538
Bicycle,data/normalized/Bicycle/D00514.obj,0.012215251131277369,3281.042242617669,0.03219542891332538,74.20979429133129
Bicycle,data/normalized/Bicycle/D00536.obj,0.00843556165423399,344.6123138288906,0.02871119812568532,15.74618382766631
Bicycle,data/normalized/Bicycle/D00555.obj,0.017554617470203683,2255.3973970063626,0.05867627667253627,38.463168305261476
Bicycle,data/normalized/Bicycle/D00558.obj,0.02164300029932088,486.4842761115837,0.0571628401895723,66.54980094815122
Bicycle,data/normalized/Bicycle/D00567.obj,0.012231980456369486,291.253205917004,0.03676067577463767,70.90377281568934
Bicycle,data/normalized/Bicycle/D00708.obj,0.013737939117439566,399.5247647167872,0.0512308614336324,99.48867667359052
Bicycle,data/normalized/Bicycle/D00750.obj,0.03327833939197593,701.2077675602577,0.0884796468905629,37.00496031594279
Bicycle,data/normalized/Bicycle/D00838.obj,0.013757487690786925,410.5314910610994,0.051398580422919775,102.37757805039506
Bicycle,data/normalized/Bicycle/D00847.obj,0.010267705225867141,537.9584812782384,0.03269035231595141,39.26305552625103
Bicycle,data/normalized/Bicycle/D00904.obj,0.013708209334207477,299.89012845193366,0.06287078842756322,113.48071700699921
Bicycle,data/normalized/Bicycle/D00930.obj,0.013677417819321388,515.85865615862,0.03768758570772694,25.866669840440863
Bicycle,data/normalized/Bicycle/D00931.obj,0.012029285236896628,676.1891693795,0.03391863787346546,58.28933899985435
Bicycle,data/normalized/Bicycle/D00974.obj,0.027877096448039092,268.44225202517,0.10415220405109173,48.67258258226156
Bicycle,data/normalized/Bicycle/m1475.obj,0.027834476609304024,268.8566685991105,0.10397530389712366,48.79238439515731
Bicycle,data/normalized/Bicycle/m1476.obj,0.012235219916007505,291.2442371708433,0.036762532289040015,70.97431344334305
Bicycle,data/normalized/Bicycle/m1477.obj,0.008620468231859508,745.0393743364629,0.027489687244672965,38.742467454784695
Biplane,data/normalized/Biplane/D00132.obj,0.05450733407073953,228.200044790965,0.15160878709796416,48.438680870652675
Biplane,data/normalized/Biplane/D00178.obj,0.018879926011531826,1193.055361690154,0.055863422419152105,15.242594378646043
Biplane,data/normalized/Biplane/D00276.obj,0.05854073608040167,112.39912663581585,0.12967089814599564,3.9342464346685095
Biplane,data/normalized/Biplane/D00277.obj,0.017648795178311128,437.3728561801182,0.05783979870480935,5.774580829961363
Biplane,data/normalized/Biplane/D00320.obj,0.02860466186202437,267.1422046816187,0.08726934605147674,9.092046877158523
Biplane,data/normalized/Biplane/D00373.obj,0.02914368855610577,184.55567066465582,0.0768981903775893,12.295999225713537
Biplane,data/normalized/Biplane/D00410.obj,0.07911221330427326,127.67904852920643,0.20853984130603517,18.202132975584306
Biplane,data/normalized/Biplane/D00490.obj,0.0202387780098099,669.3486627227087,0.05169231623349469,12.75766344505271
Biplane,data/normalized/Biplane/D00515.obj,0.04980226930130717,116.0855494548416,0.13034191328427455,8.109125590491379
Biplane,data/normalized/Biplane/D00601.obj,0.07301277349127551,104.23254810212566,0.14524328135093859,3.853370057286595
Biplane,data/normalized/Biplane/D00616.obj,0.03992531738808972,264.90368662790655,0.10257955393932781,22.32294365828792
Biplane,data/normalized/Biplane/D00632.obj,0.03697928733587985,91.4766209581515,0.09937750702860257,11.287884097855551
Biplane,data/normalized/Biplane/D00666.obj,0.046700206276165064,94.80715617904572,0.13041777632871343,21.085907782416484
Biplane,data/normalized/Biplane/D00854.obj,0.014135906090017409,1081.7985286665378,0.03424090839390028,7.006882694597638
Biplane,data/normalized/Biplane/D00890.obj,0.0024503217088671266,5547.008212178917,0.00643930276483298,11.645248519224243
Biplane,data/normalized/Biplane/D00900.obj,0.024411701316946862,526.9165022699499,0.06867119194680871,9.185340296131862
Biplane,data/normalized/Biplane/m1118.obj,0.009445458645486618,3737.0865826834493,0.020862501312279146,11.913776286488352
Biplane,data/normalized/Biplane/m1119.obj,0.04544099048083549,133.2092646573518,0.100774839995239,6.151767403173178
Biplane,data/normalized/Biplane/m1121.obj,0.012673120619038393,699.1167635681005,0.03497673875207153,6.058981046979216
Biplane,data/normalized/Biplane/m1122.obj,0.03642383827941094,265.43786715657063,0.08074788745017732,6.531345874954441
Biplane,data/normalized/Biplane/m1123.obj,0.05324396082566886,157.72898952208712,0.12918702920562383,9.012249839608511
Biplane,data/normalized/Biplane/m1124.obj,0.012498542239622287,2049.8223240340276,0.03227449009466135,15.78161006001097
Biplane,data/normalized/Biplane/m1125.obj,0.04909495489932419,139.53360305719676,0.10136615418470526,10.167574568184067
Biplane,data/normalized/Biplane/m1126.obj,0.04709837930861902,134.13102194262873,0.09436549184066009,11.449560044326233
Biplane,data/normalized/Biplane/m1127.obj,0.05430077013442409,94.11479743098958,0.12294400366870625,25.9821647386166
Biplane,data/normalized/Biplane/m1128.obj,0.029576011593371167,241.16872656847713,0.08220313628093354,18.62573993808842
Biplane,data/normalized/Biplane/m1131.obj,0.05041340828944719,106.66903710529998,0.10994090497373098,16.39492015607762
Biplane,data/normalized/Biplane/m1132.obj,0.016082025625741164,1162.8021271461243,0.04788161055610311,21.795644444530954
Biplane,data/normalized/Biplane/m1133.obj,0.03028193961078003,134.43526355480884,0.08180274051502945,11.45395642056041
Biplane,data/normalized/Biplane/m1134.obj,0.032804829161392726,217.55110591734163,0.08377893927724872,42.55682651105253
Biplane,data/normalized/Biplane/m1135.obj,0.04326708469279953,385.2064290353565,0.09890491448989343,36.90921818801916
Biplane,data/normalized/Biplane/m1136.obj,0.01231662057199886,307.5658613648293,0.03931487513953887,20.783430815316084
Biplane,data/normalized/Biplane/m1139.obj,0.019929168176597095,920.1335497087792,0.04418351981179234,7.422658672109159
Biplane,data/normalized/Biplane/m1141.obj,0.032063236079671514,260.1885380240272,0.07612427460624333,6.51960656172989
Biplane,data/normalized/Biplane/m1143.obj,0.024799056530830654,2951.1480207697787,0.046860569365747805,13.466234577267226
Bird,data/normalized/Bird/D00089.obj,0.025733560937955494,54.440953813700595,0.11144069855631913,5.580491775339213
Bird,data/normalized/Bird/D00113.obj,0.0966689376201043,47.30732538051087,0.30659669514738436,3.114999502883479
Bird,data/normalized/Bird/D00164.obj,0.03171823056656044,499.48019762645964,0.11069947371156523,6.098922300646709
Bird,data/normalized/Bird/D00234.obj,0.04584479855638653,16.24062026734126,0.18494779534991937,9.13455052213202
Bird,data/normalized/Bird/D00271.obj,0.020955365117667442,218.41131702272148,0.06653545676094255,15.163965577503383
Bird,data/normalized/Bird/D00284.obj,0.030475679060802695,72.64048782656596,0.08852171478687462,6.314749859233573
Bird,data/normalized/Bird/D00323.obj,0.05009991150125037,219.99342385542602,0.2803663613282638,337.36448069243824
Bird,data/normalized/Bird/D00386.obj,0.0987852729517295,39.69571953946881,0.32982714335398444,178.67165167523703
Bird,data/normalized/Bird/D00442.obj,0.018722823319708357,941.5963340973383,0.06644388664705206,3.1263411716154286
Bird,data/normalized/Bird/D00689.obj,0.021229438197235297,135.61692661031665,0.078540955403865,16.465702887536157
Bird,data/normalized/Bird/D00736.obj,0.038160063293094695,74.32687768291925,0.15683981684340692,51.87637694149468
Bird,data/normalized/Bird/D00762.obj,0.03489593502867907,14.037012305554049,0.16845440658345331,4.289052602457982
Bird,data/normalized/Bird/D00862.obj,0.03428578639361259,76.38320992715114,0.1395636442696202,10.256696011961665
Bird,data/normalized/Bird/D00922.obj,0.028831643345275593,55.362403464879726,0.11565226944054373,3.189412293475541
Bird,data/normalized/Bird/D00999.obj,0.0418315813393349,54.173736579347405,0.17042826901771682,27.258365195150844
Bird,data/normalized/Bird/m28.obj,0.15764570997216737,9.740468785821333,0.4438132627208843,7.19956033269361
Bird,data/normalized/Bird/m29.obj,0.1365451977427017,6.3257418349450045,0.43217660902408844,10.222980867699942
Bird,data/normalized/Bird/m31.obj,0.3185393385017181,3.348190438789962,0.6347848197154169,8.732519452277485
Bird,data/normalized/Bird/m32.obj,0.15728197968546329,3.9283133848576113,0.3955092964405442,7.018080801948807
Bird,data/normalized/Bird/m33.obj,0.1128912638738058,18.577158462964288,0.38664493199809646,4.081601473992516
Bird,data/normalized/Bird/m34.obj,0.02609373082402957,53.67634659488547,0.11179487509189605,5.60733507378343
Bird,data/normalized/Bird/m35.obj,0.16925240446416767,7.121905531649853,0.38739514489237636,2.1538160775547603
Bird,data/normalized/Bird/m37.obj,0.03152656523362925,54.34038305265622,0.12912834637397785,4.258254042282656
Bird,data/normalized/Bird/m38.obj,0.04088934703464925,54.79183811057935,0.16866702404195094,26.364956231425204
Bird,data/normalized/Bird/m39.obj,0.03829187908675537,74.11424520813098,0.16011917499753747,13.56462360525782
Bird,data/normalized/Bird/m44.obj,0.03133917175345349,88.980642721739,0.10660042707363591,12.35803875665918
Bird,data/normalized/Bird/m45.obj,0.03042196314381904,72.93907165772055,0.08866809232824133,6.309440701385442
Bird,data/normalized/Bird/m47.obj,0.0383620334764349,34.33159193754346,0.19955576916655016,29.032848129985506
Bird,data/normalized/Bird/m48.obj,0.2678543503228584,2.4975513262643814,0.8119453325185534,7.4419209632398555
Bird,data/normalized/Bird/m50.obj,0.2721229205780349,2.1822286092086713,0.7124071369316577,8.077989115059667
Bird,data/normalized/Bird/m51.obj,0.35503737416063025,2.032533266327645,0.8597334595887318,6.362208144193975
Bird,data/normalized/Bird/m52.obj,0.11493073765681747,17.082237963486737,0.432308408549919,2.9665105810961445
Bottle,data/normalized/Bottle/D00020.obj,0.5434818091065574,3.3990973807772265,0.8895841994748871,33.36883174555449
Bottle,data/normalized/Bottle/D00123.obj,0.478954194709419,3.919306954515065,0.796882342897512,36.82834309390593
Bottle,data/normalized/Bottle/D00166.obj,1.0211930675536813,7.060575039178852,1.559312242013337,13.578833157646919
Bottle,data/normalized/Bottle/D00176.obj,0.008020623077392226,68718.46061196623,0.013856903089404678,13.764955234940178
Bottle,data/normalized/Bottle/D00390.obj,0.17074621015010671,78.23928285303843,0.3010868964538629,6.275043575836239
Bottle,data/normalized/Bottle/D00451.obj,0.6255612822359906,6.3800032197955545,1.267278151229675,9.28147910833329
Bottle,data/normalized/Bottle/D00679.obj,0.040669569544181904,3383.159430370409,0.07321114297281131,25.29834591027431
Bottle,data/normalized/Bottle/D00696.obj,1.0088700953525942,5.390392952835711,1.7560306428454937,18.27544270803438
Bottle,data/normalized/Bottle/D00711.obj,0.5905340087201127,1.6365390676722673,0.9434299794082566,8.065316102227586
Bottle,data/normalized/Bottle/D00716.obj,0.6047662069472339,19.648686088545983,0.9826697355015507,45.81325599715645
Bottle,data/normalized/Bottle/D00726.obj,0.5304754035434779,2.759108347162985,0.8339899453177572,7.483007778794316
Bottle,data/normalized/Bottle/D00892.obj,0.9005848773239185,4.896494503521726,1.7068342063881814,22.30735519526908
Bottle,data/normalized/Bottle/D00940.obj,0.608566486152155,3.411756995508314,0.9585528833051579,12.809887601344565
Bottle,data/normalized/Bottle/D00959.obj,0.3410449960227479,3.7862825078131954,0.7812864367298122,43.797917955551455
Bottle,data/normalized/Bottle/m483.obj,0.3590716612387306,11.232412828351926,0.77543251066892,34.32997387827933
Bottle,data/normalized/Bottle/m484.obj,0.5346626852424275,2.685125718260772,0.9429426827335543,21.685930553053026
Bottle,data/normalized/Bottle/m485.obj,0.4661132657121706,4.873183893067518,0.8577102584146803,21.583910757454323
Bottle,data/normalized/Bottle/m488.obj,0.5015847042947797,2.023402247331016,0.8979561839676695,11.104784083386129
Bottle,data/normalized/Bottle/m489.obj,0.5660458443041501,32.14411988097293,1.1042355941399646,17.241136675015806
Bottle,data/normalized/Bottle/m490.obj,0.7695642467645805,5.360728334652765,1.3781926093252876,8.862714172369367
Bottle,data/normalized/Bottle/m491.obj,0.3351340366247834,3.6944225270522852,0.7638827010302205,6.933902230213187
BuildingNonResidential,data/normalized/BuildingNonResidential/m382.obj,0.21745743371750326,37.99281372530202,0.33832148452439226,2.4901652943430896
BuildingNonResidential,data/normalized/BuildingNonResidential/m383.obj,0.1918315680883738,115.31903198187577,0.35192670356039335,2.6748997215746053
BuildingNonResidential,data/normalized/BuildingNonResidential/m385.obj,0.14567491543380628,64.21400910555457,0.3283942148194872,2.771540087617318
BuildingNonResidential,data/normalized/BuildingNonResidential/m386.obj,0.13005988047123043,74.16862331579424,0.16419109741063972,2.1322715525830547
BuildingNonResidential,data/normalized/BuildingNonResidential/m387.obj,0.019887797672929076,9756.235800961722,0.022267622263916185,5.459766309326986
BuildingNonResidential,data/normalized/BuildingNonResidential/m392.obj,0.17456209511585216,2.041040133620007,0.47598074201275176,8.624292974299653
BuildingNonResidential,data/normalized/BuildingNonResidential/m393.obj,0.056310039779929426,478.1118473736795,0.10749658072289248,1.4526979714916959
BuildingNonResidential,data/normalized/BuildingNonResidential/m395.obj,0.20248895048878407,66.88421871876515,0.33742258765033306,2.044237644843935
BuildingNonResidential,data/normalized/BuildingNonResidential/m396.obj,0.04084279694702425,569.1098250781358,0.08106473098150614,1.4413652966033113
BuildingNonResidential,data/normalized/BuildingNonResidential/m397.obj,0.11692964443785299,98.67572806292091,0.21060582364334612,1.1910947237730676
BuildingNonResidential,data/normalized/BuildingNonResidential/m398.obj,0.18229659404095316,71.12906110098523,0.36003047914179387,2.9339988507104158
BuildingNonResidential,data/normalized/BuildingNonResidential/m399.obj,0.1289409676255609,230.8803551006239,0.1866525467072993,4.571812344270413
BuildingNonResidential,data/normalized/BuildingNonResidential/m400.obj,0.05039714129132484,1670.7128640165438,0.12153573787667411,2.9967792472868697
BuildingNonResidential,data/normalized/BuildingNonResidential/m401.obj,0.040467522244238545,3288.6529021826655,0.0947342074215446,16.72000080248546
BuildingNonResidential,data/normalized/BuildingNonResidential/m402.obj,0.10306424884991455,2158.6338853964708,0.2714357741965393,1.966252960603196
BuildingNonResidential,data/normalized/BuildingNonResidential/m405.obj,0.11454641204471551,3970.6622242926055,0.17306316216466158,2.364783641071595
BuildingNonResidential,data/normalized/BuildingNonResidential/m406.obj,0.09051577170460481,2105.872415346001,0.21947455906254432,1.2492878326724464
BuildingNonResidential,data/normalized/BuildingNonResidential/m408.obj,0.41860500834249725,27.96980932059699,0.7522830790966888,11.210992858215233
BuildingNonResidential,data/normalized/BuildingNonResidential/m410.obj,0.07733071230074871,3300.575985063486,0.18038685037902624,5.556976462062657
BuildingNonResidential,data/normalized/BuildingNonResidential/m412.obj,0.024349589964643144,4672.595870901259,0.05095324113852801,29.04801519315785
BuildingNonResidential,data/normalized/BuildingNonResidential/m413.obj,0.1331447507281333,706.2205099742396,0.31059121464606104,1.163447689187411
BuildingNonResidential,data/normalized/BuildingNonResidential/m414.obj,0.19357353718127523,157.97086147083994,0.22365253763078163,1.3287806778560045
BuildingNonResidential,data/normalized/BuildingNonResidential/m416.obj,0.3956529958121668,1971.873297488883,0.5988399231431238,11.976829253763315
BuildingNonResidential,data/normalized/BuildingNonResidential/m418.obj,0.1716991775713123,442.7769446815013,0.23896356629946292,2.589579921163421
BuildingNonResidential,data/normalized/BuildingNonResidential/m420.obj,0.2709884813746943,155.0978889534758,0.3796711987148745,8.877197267393763
BuildingNonResidential,data/normalized/BuildingNonResidential/m421.obj,0.025740355666721067,36137.83672174553,0.03930235961560536,19.760848927300856
BuildingNonResidential,data/normalized/BuildingNonResidential/m471.obj,0.34380537674395145,6.441512379672891,0.718686284238415,38.08316777344601
BuildingNonResidential,data/normalized/BuildingNonResidential/m472.obj,0.15357806294024073,6.085262893061803,0.45744399249040196,13.281014789874751
BuildingNonResidential,data/normalized/BuildingNonResidential/m474.obj,0.037177449522040294,102.37214544675952,0.08072920631221099,4.338800635511623
BuildingNonResidential,data/normalized/BuildingNonResidential/m475.obj,0.015465124898327779,3.7200606714598874,0.10687131420028471,6.250567783780471
BuildingNonResidential,data/normalized/BuildingNonResidential/m478.obj,0.048747136423732254,22.85082150385409,0.07241283874547384,41.54090811466864
Bus,data/normalized/Bus/D00084.obj,0.05349896388858022,1.851397018115006,0.2889361905045987,2749.885376528266
Bus,data/normalized/Bus/D00114.obj,0.27658864852910664,13812.525179467928,0.3554470316870358,8.668136988429028
Bus,data/normalized/Bus/D00151.obj,0.448919173070288,57.82796183198753,0.8537874101128027,22.261772021902342
Bus,data/normalized/Bus/D00179.obj,0.987377554561134,261.8022218046867,1.3543201284988304,35.07768750332356
Bus,data/normalized/Bus/D00182.obj,0.4057106561735156,166.75585024548323,0.8860702200720996,27.660341735779024
Bus,data/normalized/Bus/D00264.obj,0.7739073395550392,13.010025398519943,1.0358232694468004,53.14551586813821
Bus,data/normalized/Bus/D00411.obj,0.9364675583133609,793.9247277216106,1.346004569983264,27.719124618458313
Bus,data/normalized/Bus/D00446.obj,1.7125606615555846,127.48280703628275,2.6051605363175527,20.07719872603218
Bus,data/normalized/Bus/D00448.obj,0.2837690582324848,1146.4115452268336,0.3905212131172387,13.16754460264376
Bus,data/normalized/Bus/D00769.obj,0.6656716857552354,541.891036558993,1.1251389633169178,19.37582873116133
Bus,data/normalized/Bus/D00775.obj,0.1803581392003214,8911.154632438476,0.2307963815518462,11.60970636826858
Bus,data/normalized/Bus/D00823.obj,0.27283689109655324,1450.8467878099275,0.35609368743819614,33.78402310030264
Car,data/normalized/Car/D00168.obj,0.27159854068115125,95.73093251723525,0.4028931928598104,17.089741220680953
Car,data/normalized/Car/D00236.obj,0.1442674061006662,1365.4054133130066,0.2245831974784052,7.325768174963535
Car,data/normalized/Car/D00260.obj,0.2873034015410383,385.7974672161023,0.454336363650824,9.21167482457434
Car,data/normalized/Car/D00265.obj,0.4549752106769398,5.894563936793493,0.7368601051949871,19.934720399937195
Car,data/normalized/Car/D00299.obj,0.47399111136757377,136.8920230449273,0.6586484648688175,6.5257583328920585
Car,data/normalized/Car/D00377.obj,0.4391508675011773,23.367363672923776,0.6527761161167276,24.232545940178817
Car,data/normalized/Car/D00405.obj,0.006408483146492011,365.7997342090624,0.010808960210576262,9.884230638266619
Car,data/normalized/Car/D00452.obj,0.2977621361994105,109.58178827422078,0.44839188070240416,9.639621161639766
Car,data/normalized/Car/D00504.obj,0.27088701088803674,83.34137172693912,0.40905290184411897,25.75978992252114
Car,data/normalized/Car/D00670.obj,0.18748316564684853,579.1215656510134,0.2876113153639655,30.860066136597986
Car,data/normalized/Car/D00671.obj,0.423343811254213,60.4441072444352,0.656187313388908,21.47048624088744
Car,data/normalized/Car/D00724.obj,0.05828838868272252,6917.326065538499,0.09107068081199375,8.66986731673479
Car,data/normalized/Car/D00767.obj,0.12720012085034274,684.1904966470157,0.19178902329539999,12.184680813753465
Car,data/normalized/Car/D00785.obj,0.2400018953312292,112.78903409521386,0.35971022277103626,10.526446461906456
Car,data/normalized/Car/D00793.obj,0.48238999470458166,8.657606176669544,0.7598656774244728,20.180254780126106
Car,data/normalized/Car/D00803.obj,0.27664319501104306,285.92277147869453,0.3837296664420766,35.82116926202754
Car,data/normalized/Car/D00865.obj,0.39685697281926563,45.090566725241075,0.6176000901812361,15.031044739198528
Car,data/normalized/Car/D00976.obj,0.22259469767396467,185.5451924089091,0.3274181420360952,17.818164428924007
Car,data/normalized/Car/m1485.obj,0.3994875085845798,9.603673663495934,0.6238275566480245,13.722473889843071
