querypath,queryclass,queryresults
data/normalized/BuildingNonResidential/m416.obj,BuildingNonResidential,"['BuildingNonResidential', 'Quadruped', 'MultiSeat', 'Quadruped', 'Car', 'Hand', 'Train', 'Hand', 'Hand', 'Hand', 'DeskPhone', 'Bird', 'Bird', 'Vase', 'Hand', 'Hand', 'Apartment', 'Train', 'Quadruped', 'Hand', 'Car', 'MilitaryVehicle', 'MultiSeat', 'Hand', 'Computer', 'Quadruped', 'Humanoid', 'Hand', 'Bed', 'Chess', 'Hand', 'Car', 'Skyscraper', 'DeskPhone', 'Hand', 'Car', 'Computer', 'Quadruped', 'Chess', 'Chess', 'Skyscraper', 'Hand', 'Car', 'BuildingNonResidential', 'Quadruped', 'MilitaryVehicle', 'MilitaryVehicle', 'Car', 'Bird', 'Truck', 'Chess', 'Car', 'Bird', 'Car', 'Chess', 'MilitaryVehicle', 'Car', 'Chess', 'Car', 'Car', 'PlantWildNonTree', 'Chess', 'Car', 'Hand', 'MultiSeat', 'Car', 'Hand', 'Car', 'MultiSeat', 'Quadruped', 'TruckNonContainer', 'Car', 'Chess', 'Hand', 'Skyscraper', 'Shelf', 'Quadruped', 'Humanoid', 'Train', 'Chess', 'Apartment', 'Quadruped', 'Computer', 'Car', 'DeskPhone', 'Car', 'Car', 'Hand', 'Car', 'MilitaryVehicle', 'Chess', 'Bottle', 'Gun', 'MilitaryVehicle', 'Shelf', 'MilitaryVehicle', 'Motorcycle', 'AircraftBuoyant', 'MultiSeat', 'Humanoid']"
data/normalized/BuildingNonResidential/m402.obj,BuildingNonResidential,"['BuildingNonResidential', 'Insect', 'NonWheelChair', 'ClassicPiano', 'NonWheelChair', 'NonWheelChair', 'House', 'NonWheelChair', 'WheelChair', 'BuildingNonResidential', 'WheelChair', 'PlantIndoors', 'PlantIndoors', 'NonWheelChair', 'Apartment', 'PlantIndoors', 'Computer', 'Quadruped', 'NonWheelChair', 'Quadruped', 'NonWheelChair', 'WheelChair', 'NonWheelChair', 'PlantIndoors', 'NonWheelChair', 'Quadruped', 'RectangleTable', 'Quadruped', 'MilitaryVehicle', 'NonWheelChair', 'NonWheelChair', 'WheelChair', 'WheelChair', 'Tree', 'PlantIndoors', 'NonWheelChair', 'MilitaryVehicle', 'PlantIndoors', 'PlantIndoors', 'MilitaryVehicle', 'BuildingNonResidential', 'BuildingNonResidential', 'Bird', 'Bird', 'Quadruped', 'Chess', 'PlantWildNonTree', 'Hand', 'DeskLamp', 'NonWheelChair', 'Hat', 'TruckNonContainer', 'Car', 'Shelf', 'Bird', 'PlantWildNonTree', 'NonWheelChair', 'Humanoid', 'House', 'Shelf', 'Train', 'Hand', 'Hand', 'Car', 'Shelf', 'NonWheelChair', 'Chess', 'Ship', 'WheelChair', 'Tree', 'PlantWildNonTree', 'Biplane', 'PlantIndoors', 'Shelf', 'Shelf', 'NonWheelChair', 'Quadruped', 'Ship', 'Quadruped', 'NonWheelChair', 'NonWheelChair', 'NonWheelChair', 'House', 'Computer', 'Car', 'NonWheelChair', 'Mug', 'Hand', 'WheelChair', 'BuildingNonResidential', 'Vase', 'Apartment', 'Humanoid', 'Tree', 'Shelf', 'Insect', 'Cup', 'Shelf', 'MilitaryVehicle', 'PlantIndoors']"
data/normalized/BuildingNonResidential/m406.obj,BuildingNonResidential,"['BuildingNonResidential', 'PlantWildNonTree', 'PlantIndoors', 'WheelChair', 'PlantWildNonTree', 'NonWheelChair', 'ClassicPiano', 'PlantIndoors', 'Ship', 'Car', 'PlantIndoors', 'NonWheelChair', 'Insect', 'FloorLamp', 'PlantIndoors', 'Quadruped', 'Insect', 'Humanoid', 'Apartment', 'WheelChair', 'WheelChair', 'PlantWildNonTree', 'NonWheelChair', 'PlantIndoors', 'Tree', 'NonWheelChair', 'NonWheelChair', 'Bird', 'Computer', 'PlantIndoors', 'Insect', 'WheelChair', 'NonWheelChair', 'Bird', 'BuildingNonResidential', 'Computer', 'PlantIndoors', 'Car', 'Humanoid', 'Apartment', 'Computer', 'Starship', 'Train', 'MilitaryVehicle', 'WheelChair', 'Tree', 'Hand', 'Tree', 'NonWheelChair', 'Hand', 'Quadruped', 'Shelf', 'Quadruped', 'NonWheelChair', 'Insect', 'Insect', 'PlantIndoors', 'Wheel', 'Ship', 'WheelChair', 'NonWheelChair', 'Hand', 'NonWheelChair', 'Hand', 'PlantIndoors', 'Hand', 'Biplane', 'NonWheelChair', 'Insect', 'House', 'NonWheelChair', 'WheelChair', 'NonWheelChair', 'NonWheelChair', 'NonWheelChair', 'PlantIndoors', 'NonWheelChair', 'Quadruped', 'Insect', 'NonWheelChair', 'Train', 'Quadruped', 'MilitaryVehicle', 'House', 'PlantWildNonTree', 'NonWheelChair', 'MilitaryVehicle', 'Quadruped', 'Motorcycle', 'WheelChair', 'Quadruped', 'PlantIndoors', 'Quadruped', 'Hand', 'Starship', 'PlantIndoors', 'TruckNonContainer', 'Hand', 'PlantIndoors', 'NonWheelChair']"
data/normalized/BuildingNonResidential/m412.obj,BuildingNonResidential,"['BuildingNonResidential', 'Quadruped', 'Jet', 'Biplane', 'Motorcycle', 'AquaticAnimal', 'Starship', 'Jet', 'Insect', 'PlantIndoors', 'Motorcycle', 'Helicopter', 'Jet', 'Humanoid', 'Bird', 'Jet', 'Monoplane', 'Biplane', 'AircraftBuoyant', 'Insect', 'Jet', 'Insect', 'Jet', 'Bird', 'Bird', 'Jet', 'Musical_Instrument', 'Jet', 'Jet', 'Insect', 'PlantIndoors', 'Tree', 'Insect', 'Helicopter', 'Tree', 'Helicopter', 'Jet', 'Motorcycle', 'Tree', 'PlantWildNonTree', 'BuildingNonResidential', 'Jet', 'Bird', 'Motorcycle', 'Humanoid', 'Gun', 'Insect', 'Jet', 'Guitar', 'Motorcycle', 'Humanoid', 'Bird', 'Humanoid', 'Tree', 'AquaticAnimal', 'PlantIndoors', 'Motorcycle', 'NonWheelChair', 'Jet', 'Jet', 'Tool', 'Jet', 'Quadruped', 'PlantIndoors', 'PlantWildNonTree', 'Quadruped', 'Quadruped', 'Helicopter', 'Jet', 'Jet', 'Jet', 'Humanoid', 'Jet', 'Biplane', 'Biplane', 'AquaticAnimal', 'Jet', 'Biplane', 'DeskPhone', 'Bird', 'Bird', 'Helicopter', 'Jet', 'Jet', 'Bird', 'Jet', 'Jet', 'Quadruped', 'Helicopter', 'Helicopter', 'Motorcycle', 'Helicopter', 'Bird', 'Jet', 'SubmachineGun', 'Gun', 'Biplane', 'Humanoid', 'Insect', 'Insect']"
data/normalized/BuildingNonResidential/m413.obj,BuildingNonResidential,"['BuildingNonResidential', 'NonWheelChair', 'Bird', 'BuildingNonResidential', 'Hat', 'Ship', 'BuildingNonResidential', 'Hand', 'Tree', 'NonWheelChair', 'ClassicPiano', 'PlantIndoors', 'BuildingNonResidential', 'PlantIndoors', 'PlantWildNonTree', 'PlantIndoors', 'WheelChair', 'MilitaryVehicle', 'Ship', 'WheelChair', 'House', 'NonWheelChair', 'HumanHead', 'NonWheelChair', 'NonWheelChair', 'Insect', 'House', 'MilitaryVehicle', 'AquaticAnimal', 'RectangleTable', 'PlantIndoors', 'Hat', 'MilitaryVehicle', 'House', 'NonWheelChair', 'MilitaryVehicle', 'Tree', 'Train', 'Bird', 'NonWheelChair', 'Ship', 'Quadruped', 'Quadruped', 'NonWheelChair', 'MilitaryVehicle', 'HumanHead', 'WheelChair', 'NonWheelChair', 'HumanHead', 'PlantWildNonTree', 'Quadruped', 'MilitaryVehicle', 'WheelChair', 'Tree', 'MilitaryVehicle', 'Wheel', 'Humanoid', 'Hand', 'Apartment', 'NonWheelChair', 'BuildingNonResidential', 'PlantWildNonTree', 'PlantIndoors', 'Train', 'BuildingNonResidential', 'Insect', 'Train', 'NonWheelChair', 'Hand', 'Bird', 'Hand', 'FloorLamp', 'Hand', 'MilitaryVehicle', 'Hand', 'NonWheelChair', 'Shelf', 'WheelChair', 'Humanoid', 'Apartment', 'Hand', 'Tool', 'Quadruped', 'NonWheelChair', 'NonWheelChair', 'BuildingNonResidential', 'PlantIndoors', 'MilitaryVehicle', 'NonWheelChair', 'Apartment', 'Bird', 'BuildingNonResidential', 'Hand', 'Motorcycle', 'Biplane', 'WheelChair', 'PlantIndoors', 'NonWheelChair', 'Quadruped', 'WheelChair']"
data/normalized/BuildingNonResidential/m405.obj,BuildingNonResidential,"['BuildingNonResidential', 'BuildingNonResidential', 'BuildingNonResidential', 'House', 'BuildingNonResidential', 'RoundTable', 'Mug', 'RoundTable', 'Cup', 'Vase', 'Mug', 'Mug', 'Car', 'RectangleTable', 'House', 'Mug', 'Mug', 'Mug', 'BuildingNonResidential', 'Mug', 'Mug', 'MultiSeat', 'Cup', 'Cup', 'Mug', 'Shelf', 'Vase', 'Apartment', 'Apartment', 'Monitor', 'Mug', 'Drum', 'Hat', 'Hat', 'Mug', 'Mug', 'Monitor', 'Mug', 'BuildingNonResidential', 'Bed', 'Vase', 'Computer', 'Computer', 'DeskLamp', 'Bed', 'Cup', 'Wheel', 'NonWheelChair', 'MultiSeat', 'Shelf', 'Hat', 'PlantIndoors', 'RectangleTable', 'RectangleTable', 'Shelf', 'Vase', 'RectangleTable', 'RoundTable', 'BuildingNonResidential', 'Bird', 'BuildingNonResidential', 'RectangleTable', 'RoundTable', 'Vase', 'Cup', 'MultiSeat', 'MultiSeat', 'Cup', 'RoundTable', 'BuildingNonResidential', 'Monitor', 'NonWheelChair', 'Hat', 'RoundTable', 'RoundTable', 'Musical_Instrument', 'RectangleTable', 'FloorLamp', 'Vase', 'RoundTable', 'PlantIndoors', 'Shelf', 'RoundTable', 'RoundTable', 'Vase', 'Hat', 'BuildingNonResidential', 'RoundTable', 'NonWheelChair', 'Apartment', 'Shelf', 'Vase', 'BuildingNonResidential', 'RectangleTable', 'Computer', 'Chess', 'Mug', 'Shelf', 'Wheel', 'House']"
data/normalized/BuildingNonResidential/m410.obj,BuildingNonResidential,"['BuildingNonResidential', 'Ship', 'BuildingNonResidential', 'Bird', 'PlantIndoors', 'Tool', 'PlantIndoors', 'Ship', 'MilitaryVehicle', 'Tree', 'WheelChair', 'Hand', 'PlantWildNonTree', 'WheelChair', 'Tree', 'AquaticAnimal', 'Tree', 'NonWheelChair', 'Starship', 'NonWheelChair', 'House', 'House', 'Hat', 'MilitaryVehicle', 'FloorLamp', 'ClassicPiano', 'PlantIndoors', 'PlantWildNonTree', 'Shelf', 'Tree', 'Quadruped', 'Quadruped', 'Insect', 'Quadruped', 'Insect', 'Ship', 'BuildingNonResidential', 'BuildingNonResidential', 'Insect', 'Hand', 'NonWheelChair', 'Insect', 'Bird', 'Shelf', 'Bird', 'PlantIndoors', 'Humanoid', 'Insect', 'RectangleTable', 'MilitaryVehicle', 'Hand', 'PlantIndoors', 'Apartment', 'PlantIndoors', 'Hand', 'PlantWildNonTree', 'NonWheelChair', 'Biplane', 'Humanoid', 'PlantWildNonTree', 'PlantIndoors', 'Quadruped', 'Biplane', 'WheelChair', 'NonWheelChair', 'NonWheelChair', 'Starship', 'Quadruped', 'Bird', 'Insect', 'Car', 'Car', 'House', 'Humanoid', 'WheelChair', 'Hand', 'PlantWildNonTree', 'Bird', 'Car', 'Musical_Instrument', 'Tree', 'Insect', 'Bus', 'WheelChair', 'Motorcycle', 'NonWheelChair', 'Hand', 'RectangleTable', 'Motorcycle', 'Insect', 'House', 'Hand', 'BuildingNonResidential', 'Hand', 'Hand', 'Hand', 'Insect', 'Quadruped', 'AquaticAnimal', 'DeskPhone']"
data/normalized/BuildingNonResidential/m474.obj,BuildingNonResidential,"['BuildingNonResidential', 'Glasses', 'RoundTable', 'RectangleTable', 'RectangleTable', 'RoundTable', 'Mug', 'Computer', 'RectangleTable', 'Computer', 'Cup', 'RoundTable', 'Mug', 'Mug', 'Vase', 'RectangleTable', 'RectangleTable', 'Drum', 'RectangleTable', 'Cup', 'RectangleTable', 'Bed', 'RectangleTable', 'Bed', 'BuildingNonResidential', 'Cup', 'BuildingNonResidential', 'RoundTable', 'Bed', 'Cup', 'Bed', 'RoundTable', 'RoundTable', 'Cup', 'MultiSeat', 'House', 'MultiSeat', 'Vase', 'RoundTable', 'Bed', 'NonWheelChair', 'Wheel', 'BuildingNonResidential', 'MultiSeat', 'Glasses', 'Computer', 'RoundTable', 'Bed', 'House', 'NonWheelChair', 'BuildingNonResidential', 'RoundTable', 'NonWheelChair', 'Shelf', 'Cup', 'Vase', 'RectangleTable', 'Mug', 'RoundTable', 'Drum', 'Glasses', 'RoundTable', 'Glasses', 'DeskLamp', 'Computer', 'House', 'Shelf', 'Mug', 'Mug', 'Shelf', 'RectangleTable', 'RoundTable', 'BuildingNonResidential', 'Bed', 'Vase', 'Mug', 'Cup', 'BuildingNonResidential', 'MultiSeat', 'Glasses', 'Bed', 'Bed', 'Apartment', 'Vase', 'Vase', 'MultiSeat', 'RoundTable', 'Mug', 'Apartment', 'Mug', 'MultiSeat', 'Car', 'MultiSeat', 'Cup', 'Mug', 'PianoBoard', 'Glasses', 'Mug', 'Shelf', 'Mug']"
data/normalized/BuildingNonResidential/m475.obj,BuildingNonResidential,"['BuildingNonResidential', 'Jet', 'Monoplane', 'Gun', 'Bird', 'Jet', 'Jet', 'Monoplane', 'Insect', 'PlantWildNonTree', 'Jet', 'Jet', 'Bird', 'PlantWildNonTree', 'Jet', 'AircraftBuoyant', 'Jet', 'Bird', 'Quadruped', 'Bird', 'Jet', 'Jet', 'Tree', 'Insect', 'Helicopter', 'Biplane', 'Bird', 'Biplane', 'Helicopter', 'Jet', 'Insect', 'PlantIndoors', 'Bird', 'Jet', 'Monoplane', 'Gun', 'Musical_Instrument', 'Insect', 'Helicopter', 'Starship', 'Jet', 'Jet', 'Helicopter', 'Helicopter', 'BuildingNonResidential', 'Jet', 'Bird', 'AquaticAnimal', 'Bird', 'Biplane', 'Motorcycle', 'Biplane', 'Insect', 'Helicopter', 'Biplane', 'PlantIndoors', 'Biplane', 'Insect', 'Helicopter', 'Jet', 'Guitar', 'Jet', 'SubmachineGun', 'Motorcycle', 'Jet', 'Helicopter', 'AquaticAnimal', 'Jet', 'City', 'Bird', 'Helicopter', 'Gun', 'Gun', 'Helicopter', 'Helicopter', 'House', 'Helicopter', 'PlantIndoors', 'Musical_Instrument', 'Jet', 'Motorcycle', 'Helicopter', 'Jet', 'Biplane', 'Jet', 'Biplane', 'Insect', 'Jet', 'Jet', 'City', 'Humanoid', 'Helicopter', 'Jet', 'Jet', 'Jet', 'Starship', 'Bird', 'AquaticAnimal', 'Jet', 'Jet']"
data/normalized/BuildingNonResidential/m471.obj,BuildingNonResidential,"['BuildingNonResidential', 'AquaticAnimal', 'Ship', 'AquaticAnimal', 'FloorLamp', 'AquaticAnimal', 'Ship', 'Truck', 'Skyscraper', 'Bus', 'Guitar', 'Train', 'Train', 'Bus', 'Rocket', 'Gun', 'Humanoid', 'Humanoid', 'TruckNonContainer', 'Gun', 'Quadruped', 'Bottle', 'Gun', 'Hand', 'Rocket', 'Hand', 'Gun', 'Fish', 'Tool', 'Truck', 'DeskPhone', 'Cellphone', 'DeskLamp', 'Humanoid', 'Car', 'Musical_Instrument', 'Humanoid', 'AquaticAnimal', 'Hand', 'Cellphone', 'AircraftBuoyant', 'Humanoid', 'Truck', 'TruckNonContainer', 'Motorcycle', 'Gun', 'Humanoid', 'Violin', 'Humanoid', 'Tool', 'MultiSeat', 'Hand', 'Car', 'Humanoid', 'Humanoid', 'Humanoid', 'Car', 'Skyscraper', 'Humanoid', 'Humanoid', 'AquaticAnimal', 'Train', 'Humanoid', 'Tool', 'Humanoid', 'Train', 'Humanoid', 'Tool', 'Humanoid', 'Humanoid', 'Humanoid', 'Motorcycle', 'DeskPhone', 'Gun', 'Tool', 'Gun', 'Humanoid', 'DeskLamp', 'Train', 'Gun', 'Motorcycle', 'Starship', 'Humanoid', 'Monoplane', 'Humanoid', 'Jet', 'Humanoid', 'AquaticAnimal', 'Tool', 'Humanoid', 'Gun', 'Insect', 'AquaticAnimal', 'Tool', 'Humanoid', 'Jet', 'DeskPhone', 'Motorcycle', 'Humanoid', 'Humanoid']"
data/normalized/BuildingNonResidential/m472.obj,BuildingNonResidential,"['BuildingNonResidential', 'Gun', 'Motorcycle', 'Humanoid', 'Motorcycle', 'Insect', 'MultiSeat', 'Motorcycle', 'Insect', 'Humanoid', 'Gun', 'Gun', 'Hand', 'AquaticAnimal', 'Tool', 'Tool', 'Hand', 'Helicopter', 'Insect', 'Humanoid', 'Tool', 'Tool', 'Quadruped', 'PlantIndoors', 'Humanoid', 'Motorcycle', 'Motorcycle', 'Quadruped', 'Humanoid', 'Humanoid', 'Car', 'Motorcycle', 'Tool', 'Humanoid', 'Tool', 'Tool', 'Quadruped', 'Car', 'Humanoid', 'Starship', 'Motorcycle', 'Humanoid', 'Hand', 'Truck', 'Motorcycle', 'Tool', 'Tool', 'Train', 'Tool', 'Humanoid', 'Humanoid', 'Humanoid', 'Train', 'Tool', 'Motorcycle', 'Humanoid', 'DeskPhone', 'Chess', 'Humanoid', 'Humanoid', 'AquaticAnimal', 'Insect', 'Tool', 'Tool', 'Hand', 'Humanoid', 'Skyscraper', 'Humanoid', 'Insect', 'Motorcycle', 'Humanoid', 'Quadruped', 'Humanoid', 'Insect', 'Car', 'Tool', 'Humanoid', 'Skyscraper', 'Humanoid', 'Car', 'Car', 'Motorcycle', 'DeskPhone', 'Humanoid', 'Humanoid', 'Skyscraper', 'Chess', 'Insect', 'Motorcycle', 'Tool', 'Starship', 'DeskPhone', 'Jet', 'Apartment', 'Train', 'MultiSeat', 'Bus', 'Hand', 'Hand', 'MilitaryVehicle']"
data/normalized/Bus/D00446.obj,Bus,"['Bus', 'Truck', 'PianoBoard', 'Skyscraper', 'Bus', 'HumanHead', 'Bus', 'Bottle', 'Bottle', 'HumanHead', 'Bottle', 'Cellphone', 'Humanoid', 'Cellphone', 'HumanHead', 'Cellphone', 'ComputerKeyboard', 'Bottle', 'PianoBoard', 'Bus', 'TruckNonContainer', 'Truck', 'HumanHead', 'Shelf', 'Cellphone', 'Truck', 'HumanHead', 'Tree', 'Cellphone', 'Truck', 'Door', 'Train', 'Bottle', 'Door', 'Train', 'Train', 'Bottle', 'Bus', 'Skyscraper', 'Train', 'HumanHead', 'Violin', 'Cellphone', 'Bottle', 'DeskPhone', 'Humanoid', 'DeskPhone', 'Train', 'Skyscraper', 'Gun', 'Tree', 'Bottle', 'ComputerKeyboard', 'Bus', 'MultiSeat', 'DeskPhone', 'Gun', 'Gun', 'Cellphone', 'Rocket', 'Humanoid', 'Bus', 'Gun', 'Humanoid', 'Skyscraper', 'Gun', 'Bottle', 'Gun', 'Rocket', 'MultiSeat', 'Car', 'Truck', 'HumanHead', 'Humanoid', 'DeskPhone', 'Cellphone', 'Wheel', 'Bottle', 'Humanoid', 'BuildingNonResidential', 'MultiSeat', 'HumanHead', 'Train', 'Bottle', 'Car', 'Rocket', 'AircraftBuoyant', 'Skyscraper', 'AircraftBuoyant', 'Hand', 'Car', 'Hand', 'Bottle', 'Humanoid', 'Car', 'Car', 'Quadruped', 'MultiSeat', 'Apartment', 'MultiSeat']"
data/normalized/Bus/D00084.obj,Bus,"['Bus', 'Sword', 'Monitor', 'Sword', 'Spoon', 'Monitor', 'Sword', 'Sword', 'Sword', 'Sword', 'RectangleTable', 'Sword', 'Sword', 'Sword', 'Sword', 'Sword', 'Door', 'Sign', 'Sword', 'Sword', 'Violin', 'Sword', 'Sign', 'Door', 'Jet', 'Door', 'Door', 'Door', 'Sword', 'Door', 'PlantIndoors', 'Sword', 'Sword', 'Door', 'Sign', 'Ship', 'Skyscraper', 'Door', 'HumanHead', 'Jet', 'Sword', 'Sword', 'PlantIndoors', 'Sword', 'Sword', 'City', 'Jet', 'Glasses', 'RectangleTable', 'Sword', 'Gun', 'Insect', 'RectangleTable', 'Tool', 'FloorLamp', 'DeskLamp', 'Guitar', 'Sword', 'Sword', 'Sword', 'Sword', 'Sign', 'Sword', 'Knife', 'ClassicPiano', 'Bed', 'DeskLamp', 'Knife', 'Bird', 'Knife', 'Guitar', 'Tool', 'Sword', 'Sword', 'FloorLamp', 'Tool', 'Glasses', 'Cup', 'NonWheelChair', 'Cup', 'Gun', 'Sword', 'Tool', 'Rocket', 'Bicycle', 'Glasses', 'Jet', 'Bicycle', 'PlantIndoors', 'House', 'Jet', 'SubmachineGun', 'Musical_Instrument', 'Sword', 'PlantWildNonTree', 'WheelChair', 'SubmachineGun', 'Sword', 'Sword', 'Guitar']"
data/normalized/Bus/D00182.obj,Bus,"['Bus', 'Skyscraper', 'Gun', 'Gun', 'Truck', 'Guitar', 'Humanoid', 'Tool', 'Humanoid', 'Gun', 'Gun', 'Gun', 'AquaticAnimal', 'Gun', 'Humanoid', 'Humanoid', 'Humanoid', 'AquaticAnimal', 'Violin', 'Hand', 'Tool', 'Gun', 'Humanoid', 'Train', 'Humanoid', 'Humanoid', 'Hand', 'AquaticAnimal', 'Humanoid', 'Humanoid', 'Gun', 'Cellphone', 'Hand', 'Starship', 'Gun', 'Guitar', 'Hand', 'Humanoid', 'Cellphone', 'Humanoid', 'Gun', 'Musical_Instrument', 'Humanoid', 'Car', 'Gun', 'Humanoid', 'Humanoid', 'Tool', 'Bus', 'Humanoid', 'Tool', 'Tool', 'AquaticAnimal', 'Humanoid', 'Jet', 'Humanoid', 'Humanoid', 'Violin', 'AquaticAnimal', 'Jet', 'Humanoid', 'Humanoid', 'AquaticAnimal', 'Humanoid', 'Gun', 'Humanoid', 'Humanoid', 'Ship', 'Insect', 'Motorcycle', 'AircraftBuoyant', 'Humanoid', 'DeskPhone', 'Violin', 'Starship', 'AquaticAnimal', 'AquaticAnimal', 'Humanoid', 'Truck', 'Humanoid', 'Humanoid', 'Guitar', 'Humanoid', 'Tool', 'Ship', 'Humanoid', 'Skyscraper', 'Train', 'Motorcycle', 'Ship', 'Humanoid', 'Humanoid', 'Humanoid', 'Bus', 'SubmachineGun', 'DeskPhone', 'Humanoid', 'Humanoid', 'Humanoid', 'Humanoid']"
data/normalized/Bus/D00769.obj,Bus,"['Bus', 'Train', 'Train', 'Cellphone', 'Train', 'Cellphone', 'Cellphone', 'Cellphone', 'Bus', 'Truck', 'Bottle', 'Truck', 'Cellphone', 'TruckNonContainer', 'Train', 'Bottle', 'Bus', 'Bus', 'Guitar', 'Truck', 'Gun', 'Gun', 'Ship', 'DeskPhone', 'Gun', 'Gun', 'DeskPhone', 'Humanoid', 'Truck', 'Cellphone', 'DeskPhone', 'Humanoid', 'AircraftBuoyant', 'Bottle', 'Gun', 'Bus', 'Violin', 'Train', 'Skyscraper', 'Rocket', 'Truck', 'Humanoid', 'Violin', 'Humanoid', 'Skyscraper', 'ComputerKeyboard', 'Gun', 'Humanoid', 'Tool', 'Gun', 'Cellphone', 'Door', 'Gun', 'Musical_Instrument', 'DeskPhone', 'AircraftBuoyant', 'Bottle', 'Computer', 'Hand', 'Hand', 'Skyscraper', 'MultiSeat', 'Bottle', 'Humanoid', 'Tool', 'ComputerKeyboard', 'Humanoid', 'DeskPhone', 'Gun', 'MultiSeat', 'Car', 'Humanoid', 'Gun', 'DeskPhone', 'Humanoid', 'Musical_Instrument', 'Door', 'Monitor', 'Bottle', 'Guitar', 'Shelf', 'Car', 'AquaticAnimal', 'Gun', 'Humanoid', 'BuildingNonResidential', 'Humanoid', 'Truck', 'Humanoid', 'Tool', 'Hand', 'Tool', 'Gun', 'Humanoid', 'Car', 'PianoBoard', 'TruckNonContainer', 'AquaticAnimal', 'Door', 'Humanoid']"
data/normalized/Bus/D00151.obj,Bus,"['Bus', 'Humanoid', 'Humanoid', 'Gun', 'Humanoid', 'Gun', 'Humanoid', 'Gun', 'Cellphone', 'Humanoid', 'Humanoid', 'Hand', 'Gun', 'Humanoid', 'Skyscraper', 'Train', 'Violin', 'Guitar', 'Train', 'Humanoid', 'Humanoid', 'Hand', 'MultiSeat', 'DeskPhone', 'Humanoid', 'Skyscraper', 'Gun', 'Humanoid', 'Humanoid', 'Rocket', 'Humanoid', 'Tool', 'Humanoid', 'AircraftBuoyant', 'Tool', 'Violin', 'Musical_Instrument', 'Train', 'Train', 'Train', 'DeskPhone', 'Humanoid', 'TruckNonContainer', 'Gun', 'Humanoid', 'Humanoid', 'Humanoid', 'Bus', 'Starship', 'Humanoid', 'Humanoid', 'Ship', 'AquaticAnimal', 'Humanoid', 'Gun', 'Tool', 'MultiSeat', 'Gun', 'Starship', 'DeskPhone', 'Tool', 'AquaticAnimal', 'Humanoid', 'Humanoid', 'Chess', 'Humanoid', 'Truck', 'Car', 'Hand', 'Humanoid', 'Chess', 'Gun', 'Humanoid', 'Truck', 'Humanoid', 'Chess', 'Humanoid', 'Hand', 'Skyscraper', 'Tool', 'Gun', 'Gun', 'Quadruped', 'Humanoid', 'Ship', 'Tool', 'Humanoid', 'Hand', 'Tool', 'Tool', 'Rocket', 'Humanoid', 'Insect', 'Cellphone', 'Hand', 'Humanoid', 'Rocket', 'Tool', 'Tool', 'Quadruped']"
data/normalized/Bus/D00179.obj,Bus,"['Bus', 'Humanoid', 'Bus', 'Cellphone', 'Cellphone', 'Cellphone', 'Truck', 'Truck', 'Bus', 'Bottle', 'Bottle', 'Train', 'Cellphone', 'Gun', 'Truck', 'Train', 'Train', 'Gun', 'TruckNonContainer', 'Train', 'Cellphone', 'Violin', 'Skyscraper', 'Shelf', 'Bus', 'Bus', 'Humanoid', 'Tree', 'Gun', 'Bottle', 'PianoBoard', 'Humanoid', 'Gun', 'Gun', 'Truck', 'ComputerKeyboard', 'Train', 'Gun', 'DeskPhone', 'Truck', 'Cellphone', 'DeskPhone', 'Bottle', 'Skyscraper', 'Bottle', 'Skyscraper', 'Door', 'Guitar', 'Gun', 'Cellphone', 'Skyscraper', 'Humanoid', 'Rocket', 'Violin', 'Humanoid', 'Rocket', 'Humanoid', 'DeskPhone', 'ComputerKeyboard', 'Door', 'Tool', 'Tree', 'Humanoid', 'Bottle', 'Bottle', 'Gun', 'Gun', 'Bottle', 'Humanoid', 'Humanoid', 'Tool', 'Humanoid', 'Bottle', 'Hand', 'Humanoid', 'Guitar', 'Gun', 'MultiSeat', 'Humanoid', 'Jet', 'Humanoid', 'Hand', 'Humanoid', 'Train', 'Humanoid', 'AircraftBuoyant', 'Ship', 'PianoBoard', 'Tool', 'Humanoid', 'Bus', 'Humanoid', 'Humanoid', 'MultiSeat', 'Humanoid', 'Humanoid', 'Bottle', 'Humanoid', 'Car', 'Humanoid']"
