shape class,shape path,face count,vertex count,is manifold,bbox size,bbox x position,bbox y position,bbox z position,angle x axis,angle y axis,angle z axis
Guitar,data/original/Guitar/D00335.obj,64993,32795,True,2.6280892,0.7422860264778137,0.778250016272068,0.7248765099793673,0.9999939177326358,0.9966888664068208,0.9966828096125644
Guitar,data/original/Guitar/D00494.obj,47406,32748,True,2.5411246,0.8267650008201599,0.7192849889397621,0.7366534881293774,0.999488407285158,-0.9989819906498516,-0.9994527549556186
Guitar,data/original/Guitar/D00849.obj,58093,29495,False,2.6581023,0.6742780208587646,0.8008545190095901,0.7342720236629248,0.9993821684894836,0.9947197013706536,0.9943769089371032
Gun,data/original/Gun/D00972.obj,56646,28870,False,3.2337286,1.2335200309753418,0.8502200096845627,0.9215690121054648,0.9965247832070444,-0.994650501046707,-0.9947302782424844
Gun,data/original/Gun/m684.obj,55732,27919,False,1.6454483,-0.0249999882653355,0.2020540116354823,0.2972340164706111,0.9974159303756636,-0.9903571439944112,-0.9923225341241696
Hand,data/original/Hand/D01172.obj,86361,43386,True,1.6454483,0.2867325274273753,-0.0249999882653355,0.2772280303761363,0.0139685865041166,0.0304535229478609,-0.6425635868799614
Hand,data/original/Hand/m323.obj,86361,43386,True,1.6454483,0.2867325274273753,-0.0249999882653355,0.2772280303761363,0.0139685864695812,0.0304535221111014,-0.6425635830486668
Helicopter,data/original/Helicopter/D00361.obj,51403,27062,False,3.0357516,0.8904809951782227,0.8266479969024658,0.9178329929709436,0.999908950288391,-0.7218575068385664,-0.7218572181699306
Helicopter,data/original/Helicopter/D00644.obj,70103,35044,False,3.2422242,0.9567660093307496,0.8673085272312164,0.9543424993753432,0.9990022014969028,-0.9996430724896364,-0.9993366830589244
Helicopter,data/original/Helicopter/m1308.obj,116773,58392,False,1.6454483,0.0048325238749384,0.3368625221773982,-0.0249999882653355,0.0021249753775837,-0.0013942727274817,-0.1006031395484912
House,data/original/House/D00001.obj,90161,46622,False,3.018093,0.7300900220870972,0.9893379807472228,0.92214398086071,0.7510210283344163,-0.754341623591554,-0.9792764779163924
House,data/original/House/D00286.obj,62973,28479,False,3.0735173,0.8757850229740143,0.9198020398616792,0.8203900307416916,-0.8944855371280032,-0.8964855885680021,0.9973627021249682
House,data/original/House/D00359.obj,66144,35522,False,3.0502574,1.0251294672489166,0.9339029490947724,0.7863394618034363,0.8399677793956318,-0.8784908176016127,-0.9613608851507468
House,data/original/House/D00389.obj,50407,27493,False,3.175833,1.084529995918274,0.8964549899101257,0.9064164906740187,-0.8562131962575085,0.866275648936162,-0.9722578111873426
House,data/original/House/D00903.obj,55333,28137,False,3.0926359,1.0563700199127195,0.9486980140209198,0.9055375009775162,0.9419772757579252,-0.9433378063399906,-0.9843135376828756
HumanHead,data/original/HumanHead/m349.obj,51801,26749,True,1.6454483,0.1044240174815058,-0.0249999882653355,0.0635125217959284,0.9836934228335812,-0.6967834362671159,-0.7102406230682785
MilitaryVehicle,data/original/MilitaryVehicle/D00017.obj,49148,27719,False,2.6736715,0.8362399637699127,0.7190769612789154,0.7976054549217224,0.9870119427200073,0.9862858549178172,0.986253246617967
MilitaryVehicle,data/original/MilitaryVehicle/D00529.obj,74093,38226,False,2.9101815,0.6895530223846436,0.7849195003509521,1.0327409952878952,0.9992079928169636,-0.9824102535581416,-0.9821197081046432
MilitaryVehicle,data/original/MilitaryVehicle/D00577.obj,42389,25763,False,3.133668,0.8581500053405762,0.7937680035829544,0.9307280033826828,0.9970089983001158,0.9692589776090056,0.969121930211709
MilitaryVehicle,data/original/MilitaryVehicle/D00801.obj,69397,38911,False,2.7455344,0.9568049907684326,0.8290759846568108,0.882873997092247,0.9996267252260388,0.9885903356159292,0.988263388888253
Monitor,data/original/Monitor/D01000.obj,35688,29914,True,3.198095,0.9708350002765656,1.295026957988739,0.8911975026130676,0.3733193963195118,-0.373104247050287,-0.9996062259730336
Motorcycle,data/original/Motorcycle/D00342.obj,64374,35829,True,3.0726547,0.8997700214385986,0.9818900227546692,0.9014605134725572,0.9986084323734368,-0.9955728191850728,-0.9969514588092584
Motorcycle,data/original/Motorcycle/D00476.obj,45963,25632,False,3.3365412,0.9846979975700378,0.8908835053443909,1.1887774765491486,0.9997779783109968,-0.9227498965112187,-0.922950763853128
Motorcycle,data/original/Motorcycle/D00703.obj,90616,46694,True,3.137229,0.8483200073242188,0.9423860162496568,0.956647515296936,0.9993372274473776,-0.999200368813593,-0.9991349458211588
Motorcycle,data/original/Motorcycle/D00858.obj,28454,25404,True,3.0979028,0.7478150129318237,0.8958205282688141,0.8736505210399628,0.9991953326797284,-0.9960852005583104,-0.996617282691439
Motorcycle,data/original/Motorcycle/m1483.obj,90616,46407,True,1.6454483,0.2885680226609111,0.189203011803329,-0.0249999882653355,0.0480512010162813,-0.9843652625727088,-0.032438073790353
Mug,data/original/Mug/D00202.obj,74720,37360,True,2.9867415,1.0064570009708405,0.7877690196037292,0.7821509838104248,0.95008070703874,-0.9294402353532312,-0.9793212014528738
MultiSeat,data/original/MultiSeat/D00263.obj,80270,41265,True,2.8806393,0.8415449559688568,0.8089624643325806,1.004005953669548,0.9938685272527242,0.9917945873522503,0.992969023271726
MultiSeat,data/original/MultiSeat/D00273.obj,55260,27775,True,3.302484,1.0352699756622314,0.9972310066223145,1.0135665088891983,0.9924295071270092,-0.949883455213205,-0.956404844458304
MultiSeat,data/original/MultiSeat/D00749.obj,42729,32736,True,3.148243,0.8715900182723999,0.9616734981536864,0.8501974940299988,0.9990653262515382,-0.9807269310942188,-0.9816524944431
Musical_Instrument,data/original/Musical_Instrument/m631.obj,93366,47076,False,1.6454483,-0.0249999882653355,0.2946715233847499,0.3885100213810801,0.9979730275104292,-0.9809617006008474,-0.9829729393828004
PlantIndoors,data/original/PlantIndoors/D00049.obj,26096,78288,True,2.8866723,0.6212914884090424,0.512440949678421,0.832055002450943,0.9453111017605048,-0.5167083327577966,-0.5702975481782411
PlantIndoors,data/original/PlantIndoors/D00073.obj,16648,49944,True,2.873287,0.8933349847793579,0.7590614855289459,0.8158099949359894,0.9949648778670204,-0.9931586559177092,-0.9958495812292616
PlantIndoors,data/original/PlantIndoors/D00080.obj,34887,64127,False,3.335651,1.098520040512085,1.0273815393447876,1.0384405553340912,0.8925694296168348,-0.8866434736074519,-0.9704495483034252
PlantIndoors,data/original/PlantIndoors/D00128.obj,21622,64866,True,2.904651,0.6782860159873962,0.9209954738616944,0.978868007659912,0.999468182686786,-0.9223973066737242,-0.9219959859640192
PlantIndoors,data/original/PlantIndoors/D00159.obj,32752,98256,True,3.044933,1.0229899883270264,0.8526139855384827,0.7849349677562714,0.9518583604814344,0.7737222334858904,0.7941139106009595
PlantIndoors,data/original/PlantIndoors/D00238.obj,30078,90234,True,3.07319,0.8961120247840881,0.8749539852142334,0.8377305269241333,0.0442547136972638,0.0242780048748499,-0.715178857030654
PlantIndoors,data/original/PlantIndoors/D00280.obj,10914,32742,True,2.4328387,0.7333469986915588,0.7993110120296478,0.6558480262756348,0.9947409648282352,-0.9966618764309212,-0.9975863008806514
PlantIndoors,data/original/PlantIndoors/D00370.obj,8928,26784,True,3.192199,0.9827679991722108,0.9579485058784484,1.0147884786128998,0.9980632811546004,-0.9574735290295492,-0.9566267357359368
PlantIndoors,data/original/PlantIndoors/D00379.obj,10608,31824,True,2.927211,0.8959740102291107,0.937073528766632,0.9250160157680511,0.9810533667029534,-0.4592124817115175,-0.4764788667117618
PlantIndoors,data/original/PlantIndoors/D00595.obj,20208,60624,True,3.1254544,0.8792420029640198,0.9267244935035706,0.9674109816551208,0.950114659623416,0.9721337387636948,0.924853831124988
PlantIndoors,data/original/PlantIndoors/D00609.obj,10794,32382,True,2.8929613,0.8498129844665527,0.8376559913158417,0.8579174876213074,0.9942905795971896,-0.6513822045230023,-0.6534800021961267
PlantIndoors,data/original/PlantIndoors/D00622.obj,20094,60282,True,2.419001,0.8683259785175323,0.7155579924583435,0.7017174959182739,0.9994339098028407,-0.9976609748001704,-0.9981791757643532
PlantIndoors,data/original/PlantIndoors/D00624.obj,15162,45486,True,2.542209,0.5849415063858032,0.7325695157051086,0.821446031332016,0.9822291071703712,-0.8447927370596843,-0.8625634557261544
PlantIndoors,data/original/PlantIndoors/D00800.obj,17421,52263,True,3.070675,0.7653990387916565,0.894201010465622,0.9919975101947784,-0.7342803669180412,-0.7711432413951461,0.8746450341528287
PlantIndoors,data/original/PlantIndoors/D00968.obj,11604,34812,True,2.7691317,0.9324549734592438,0.9058829545974731,0.7603679597377777,0.9986641474608388,0.9733464517986706,0.9727627043808896
PlantWildNonTree,data/original/PlantWildNonTree/m985.obj,88945,50833,False,1.2577997,-0.1385990157723426,-0.0260530058294534,0.1033654883503913,0.0813004456831705,0.0820915902015382,0.9946751782272484
Rocket,data/original/Rocket/D00564.obj,24466,73398,True,3.101994,1.1968400478363037,0.8419315293431282,0.9012350365519524,0.999313532171157,-0.7351719551486947,-0.7345071919146146
Rocket,data/original/Rocket/D00975.obj,15346,46038,True,3.3444724,0.9615950286388396,0.8932520225644112,0.9312160164117812,0.996490798603208,0.4613530827092211,0.4610730905471837
Ship,data/original/Ship/D00771.obj,65300,33376,False,3.3589852,0.8479809761047363,1.090242013335228,0.9824235141277312,0.9983920706466084,-0.9943875331180074,-0.9958532917845174
Ship,data/original/Ship/D00809.obj,80272,40714,False,3.2568445,0.9813290536403656,1.028290554881096,0.924659051001072,-0.9995277506974451,-0.0366828757433171,0.0363448628136649
Skyscraper,data/original/Skyscraper/D00006.obj,54489,48737,False,3.33664,0.8654899895191193,0.9288309812545776,1.0142339915037155,0.9955186156443376,0.8985604560910913,0.896171570414855
Skyscraper,data/original/Skyscraper/D00058.obj,53448,73697,False,3.1748354,0.8667310178279877,0.9566605463624,0.9045385420322418,0.9968673492420842,-0.978926006664426,-0.9820206422089216
Skyscraper,data/original/Skyscraper/D00126.obj,38308,39975,False,3.2072263,0.7895629703998566,0.8809944540262222,0.9578914567828178,0.9952765025735149,-0.9961153845626126,-0.9991359961262978
Skyscraper,data/original/Skyscraper/D00259.obj,57938,50449,False,2.7807903,0.9216979742050172,0.8355014882981777,0.7979789897799492,0.9999985925286072,-0.944975184569276,-0.944976368066994
Skyscraper,data/original/Skyscraper/D00520.obj,52041,51730,False,3.4082518,0.8575750291347504,1.035687044262886,0.978370040655136,0.9972883781187885,-0.1676975275518705,-0.1675739786255719
Skyscraper,data/original/Skyscraper/D00584.obj,28622,28864,True,3.3167145,0.7973660230636597,0.9197665154933928,0.914938010275364,0.9968018943033148,-0.9963726388162136,-0.9972348231265724
Skyscraper,data/original/Skyscraper/D00729.obj,50113,51011,True,3.3096373,1.0830299854278564,0.8380520045757294,0.9474190026521684,0.9923767766028884,-0.9923816745939492,-0.9999849774099162
Skyscraper,data/original/Skyscraper/D00870.obj,50778,65343,True,3.3175979,0.8770660161972046,1.0362695083022118,0.964367501437664,-0.9966811137161732,0.7488649882276603,-0.7505352516643149
Starship,data/original/Starship/m1368.obj,59739,31275,False,1.6454483,0.2821030197665095,0.3940905211493373,-0.0249999882653355,0.001051558917398,0.0030913202603624,0.0012267122239073
Tree,data/original/Tree/D00096.obj,36512,54223,True,3.2216597,0.6713560521602631,0.9370990544557573,0.915935069322586,0.8285269983071137,-0.7930479726289358,-0.9497752035775564
Tree,data/original/Tree/D00221.obj,51077,49630,True,2.7532713,0.8591389954090118,0.7882049977779388,0.7303580045700073,-0.022069184720246,-0.0923455544099181,0.0564505100281461
Tree,data/original/Tree/D00223.obj,54644,58864,True,2.8084373,0.8746955394744873,0.7612490355968475,0.7941365540027618,-0.2447246059188083,0.0161205774956214,0.2183901727177929
Tree,data/original/Tree/D00393.obj,41792,49528,True,3.137927,1.1300300359725952,0.8934965133666992,0.6414595544338226,0.5882881463234931,-0.5907681292197727,-0.997518386007468
Tree,data/original/Tree/D00439.obj,28551,36902,True,2.3341238,0.6657299995422363,0.7235890030860901,0.6287520080804825,0.9998722328913346,-0.0963025290310106,-0.0963884440561316
Tree,data/original/Tree/D00479.obj,35761,28407,False,2.5815005,0.7649295032024384,0.7895919978618622,0.7437260150909424,0.7885688167786006,0.0096364650290248,0.0166185378330707
Tree,data/original/Tree/D00533.obj,18412,31972,True,2.3488913,0.6583179831504822,0.648014485836029,0.6928849816322327,0.9792618636072844,-0.973155224261193,-0.993132384281605
Tree,data/original/Tree/D00727.obj,40642,56409,True,3.0316033,0.7763095200061798,0.8798740208148956,0.9169560372829436,0.9966634258735384,-0.9547721518120792,-0.958091021380372
Tree,data/original/Tree/D00765.obj,29804,41501,True,3.2329214,0.8881730139255524,0.8332065343856812,0.7933124899864197,0.9957934889165144,-0.9959391773092724,-0.993632612821574
Tree,data/original/Tree/D00810.obj,25996,29528,True,2.7851205,0.9274240136146544,0.6301990151405334,0.7229180037975311,0.9757381500157224,0.9900527623717692,0.985641310963662
Tree,data/original/Tree/D00834.obj,73042,52078,False,2.614439,0.5936390459537506,0.7412620484828949,0.7532100528478622,0.9997086853455204,-0.3700283132609977,-0.3697486666680464
Tree,data/original/Tree/D00911.obj,46364,58369,True,2.934373,0.7851559817790985,0.8579029738903046,0.7029769718647003,-0.1112910560570865,-0.0555515287774167,0.915576826959363
Tree,data/original/Tree/D00996.obj,28868,29340,True,3.1825237,1.0208835005760193,0.9997609555721284,0.9107914865016936,0.1154263882827199,0.2898153027915713,-0.1869865958877269
Truck,data/original/Truck/m1575.obj,92176,47209,True,1.6454483,0.2638980178162455,0.2260935185477137,-0.0249999882653355,0.0036543620832177,0.0165621599723389,0.1401376382635578
WheelChair,data/original/WheelChair/D00004.obj,47752,27581,True,3.0920656,0.539184957742691,0.8725294470787048,0.9075139462947844,-0.9711988633167286,0.7075056688376389,-0.7195881786496765
WheelChair,data/original/WheelChair/D00088.obj,53400,26911,True,3.0197475,0.8608180582523346,0.9436800479888916,0.9808860272169112,0.9998372202188432,-0.9842282640743444,-0.9842067765322744
WheelChair,data/original/WheelChair/D00394.obj,58292,36064,False,3.2890675,1.1044700145721436,0.9049140214920044,0.9680100083351136,0.9959934113362516,0.9962150155965686,0.9956203527713182
WheelChair,data/original/WheelChair/D00449.obj,42060,27053,True,3.0815625,0.9844999611377716,0.688137486577034,0.8870724737644196,0.9891818572876871,-0.8172845109982969,-0.8279339132749882
WheelChair,data/original/WheelChair/D00628.obj,45128,29552,True,3.0507529,0.772132009267807,0.8931789994239807,0.8967860043048859,-0.980485990081142,0.9683402992976032,-0.9598489782473716
WheelChair,data/original/WheelChair/D00720.obj,83378,43966,True,3.2584484,1.2562299966812134,0.8835204839706421,0.8918549865484238,0.9557994415164528,-0.9558880412998568,-0.995706947011506
