querypath,queryclass,queryresults
data/normalized/Car/m1525.obj,Car,"['Car', 'Car', 'Car', 'Truck', 'Car', 'MultiSeat', 'Car', 'Quadruped', 'Truck', 'Car', 'Car', 'Quadruped', 'Quadruped', 'Car', 'Bed', 'Motorcycle', 'Car', 'Gun', 'RectangleTable', 'Ship', 'Quadruped', 'Shelf', 'MilitaryVehicle', 'TruckNonContainer', 'Chess', 'RectangleTable', 'PianoBoard', 'Humanoid', 'Car', 'ClassicPiano', 'Shelf', 'Insect', 'Car', 'DeskPhone', 'Car', 'Car', 'Car', 'DeskLamp', 'Mug', 'Bus', 'Car', 'MilitaryVehicle', 'Car', 'Bed', 'Car', 'Truck', 'MilitaryVehicle', 'Car', 'Computer', 'Humanoid', 'Car', 'Hand', 'TruckNonContainer', 'Quadruped', 'RectangleTable', 'Computer', 'Quadruped', 'Car', 'BuildingNonResidential', 'Car', 'Monitor', 'DeskPhone', 'MilitaryVehicle', 'TruckNonContainer', 'Chess', 'Bed', 'Quadruped', 'Hand', 'Bed', 'Car', 'BuildingNonResidential', 'MultiSeat', 'Car', 'Car', 'Chess', 'Bed', 'RectangleTable', 'Hand', 'AircraftBuoyant', 'MultiSeat', 'MilitaryVehicle', 'Motorcycle', 'RectangleTable', 'Motorcycle', 'Chess', 'Shelf', 'Sword', 'MultiSeat', 'Train', 'Car', 'Car', 'Shelf', 'Quadruped', 'Car', 'Car', 'TruckNonContainer', 'Humanoid', 'Chess', 'Chess', 'Car']"
data/normalized/Car/D00724.obj,Car,"['Car', 'Quadruped', 'Car', 'PlantIndoors', 'MultiSeat', 'Shelf', 'NonWheelChair', 'PlantIndoors', 'Insect', 'WheelChair', 'Quadruped', 'NonWheelChair', 'WheelChair', 'TruckNonContainer', 'NonWheelChair', 'PlantIndoors', 'NonWheelChair', 'PlantIndoors', 'Shelf', 'Shelf', 'Car', 'Shelf', 'Shelf', 'Apartment', 'House', 'NonWheelChair', 'House', 'Train', 'House', 'Car', 'NonWheelChair', 'Quadruped', 'NonWheelChair', 'Car', 'NonWheelChair', 'RectangleTable', 'Cup', 'DeskLamp', 'RectangleTable', 'NonWheelChair', 'NonWheelChair', 'NonWheelChair', 'NonWheelChair', 'Bottle', 'Sign', 'NonWheelChair', 'RectangleTable', 'NonWheelChair', 'Shelf', 'Car', 'NonWheelChair', 'NonWheelChair', 'NonWheelChair', 'Mug', 'NonWheelChair', 'PlantIndoors', 'NonWheelChair', 'Ship', 'Shelf', 'Car', 'Musical_Instrument', 'Humanoid', 'Vase', 'Sign', 'Biplane', 'RectangleTable', 'NonWheelChair', 'Insect', 'NonWheelChair', 'RectangleTable', 'Cup', 'RectangleTable', 'WheelChair', 'Hat', 'Apartment', 'MultiSeat', 'WheelChair', 'Shelf', 'MilitaryVehicle', 'Car', 'BuildingNonResidential', 'NonWheelChair', 'Apartment', 'WheelChair', 'BuildingNonResidential', 'NonWheelChair', 'BuildingNonResidential', 'Insect', 'House', 'TruckNonContainer', 'Cup', 'RectangleTable', 'NonWheelChair', 'Mug', 'Quadruped', 'FloorLamp', 'WheelChair', 'WheelChair', 'Car', 'PlantIndoors']"
data/normalized/Car/m1531.obj,Car,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'BuildingNonResidential', 'Car', 'Car', 'Bed', 'Car', 'Car', 'Vase', 'MultiSeat', 'Car', 'Truck', 'Bird', 'Chess', 'Car', 'TruckNonContainer', 'Quadruped', 'DeskPhone', 'Car', 'Bottle', 'MultiSeat', 'Hand', 'Car', 'Car', 'MilitaryVehicle', 'BuildingNonResidential', 'Insect', 'Hand', 'Train', 'Car', 'Car', 'Chess', 'Chess', 'Bus', 'Hand', 'MilitaryVehicle', 'Hand', 'Humanoid', 'Train', 'Skyscraper', 'Car', 'Car', 'Chess', 'Apartment', 'Hand', 'MultiSeat', 'Wheel', 'Car', 'Quadruped', 'Quadruped', 'Hand', 'Car', 'Car', 'MultiSeat', 'Chess', 'Humanoid', 'Chess', 'Quadruped', 'Hand', 'MilitaryVehicle', 'Car', 'Chess', 'Chess', 'Chess', 'TruckNonContainer', 'MilitaryVehicle', 'Bird', 'Car', 'Quadruped', 'Chess', 'Car', 'MilitaryVehicle', 'Hand', 'MilitaryVehicle', 'Car', 'Quadruped', 'Car', 'AquaticAnimal', 'Train', 'TruckNonContainer', 'DeskPhone', 'Hand', 'Hand', 'Gun', 'MultiSeat', 'BuildingNonResidential', 'Bird', 'MultiSeat', 'Hand', 'Skyscraper']"
data/normalized/Car/m1527.obj,Car,"['Car', 'Car', 'Truck', 'Car', 'TruckNonContainer', 'MilitaryVehicle', 'Car', 'Bus', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'MilitaryVehicle', 'Car', 'DeskPhone', 'TruckNonContainer', 'Car', 'Car', 'Humanoid', 'Bed', 'Quadruped', 'Gun', 'Car', 'Chess', 'Car', 'MultiSeat', 'Car', 'MultiSeat', 'Chess', 'Car', 'Quadruped', 'Vase', 'Bird', 'Car', 'TruckNonContainer', 'MilitaryVehicle', 'Chess', 'Car', 'Car', 'BuildingNonResidential', 'Car', 'Insect', 'Train', 'Bottle', 'Car', 'Car', 'Hand', 'MilitaryVehicle', 'MultiSeat', 'Car', 'Hand', 'Car', 'Chess', 'Quadruped', 'Car', 'BuildingNonResidential', 'MilitaryVehicle', 'Car', 'Hand', 'Hand', 'Truck', 'Car', 'DeskPhone', 'Car', 'MultiSeat', 'Chess', 'Chess', 'Chess', 'Quadruped', 'Chess', 'Chess', 'Gun', 'Chess', 'MultiSeat', 'Ship', 'Hand', 'Hand', 'Car', 'Hand', 'Hand', 'Computer', 'Computer', 'ClassicPiano', 'House', 'Shelf', 'Sign', 'Car', 'Quadruped', 'Car', 'Car', 'Chess', 'MilitaryVehicle', 'Quadruped', 'Quadruped', 'Hand', 'Train', 'Humanoid', 'Motorcycle']"
data/normalized/Car/m1533.obj,Car,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'MultiSeat', 'MultiSeat', 'Car', 'MultiSeat', 'Car', 'Car', 'MultiSeat', 'Car', 'Bottle', 'Car', 'Car', 'Car', 'Car', 'Cup', 'MultiSeat', 'MultiSeat', 'Skyscraper', 'MultiSeat', 'Car', 'Wheel', 'Car', 'MultiSeat', 'Car', 'Humanoid', 'Vase', 'Vase', 'Car', 'BuildingNonResidential', 'MultiSeat', 'Car', 'DeskPhone', 'Bottle', 'Car', 'Chess', 'Bed', 'Car', 'Gun', 'Car', 'Chess', 'Chess', 'Computer', 'MultiSeat', 'Truck', 'MultiSeat', 'Insect', 'Chess', 'Hand', 'MultiSeat', 'Chess', 'Car', 'House', 'MultiSeat', 'Car', 'Car', 'Car', 'Bird', 'DeskPhone', 'Wheel', 'Hand', 'DeskPhone', 'Chess', 'TruckNonContainer', 'Chess', 'DeskPhone', 'Train', 'BuildingNonResidential', 'Chess', 'Car', 'Apartment', 'Sign', 'Chess', 'Quadruped', 'Chess', 'Truck', 'Chess', 'Cellphone', 'Chess', 'Skyscraper', 'AircraftBuoyant', 'HumanHead', 'Truck', 'Quadruped', 'Car', 'Bus', 'MultiSeat', 'Chess', 'Chess', 'MilitaryVehicle', 'Bottle']"
data/normalized/Car/m1485.obj,Car,"['Car', 'Car', 'Car', 'MultiSeat', 'MultiSeat', 'Car', 'TruckNonContainer', 'Car', 'Car', 'Car', 'Car', 'Car', 'Wheel', 'Car', 'MultiSeat', 'Bed', 'Car', 'Car', 'MilitaryVehicle', 'MultiSeat', 'Car', 'MultiSeat', 'MultiSeat', 'Car', 'Car', 'Quadruped', 'Car', 'MilitaryVehicle', 'MultiSeat', 'Bottle', 'Car', 'Bird', 'Car', 'Car', 'MultiSeat', 'Insect', 'MultiSeat', 'Computer', 'Train', 'HumanHead', 'Apartment', 'Car', 'Cup', 'House', 'Car', 'MultiSeat', 'Bottle', 'Car', 'MultiSeat', 'Car', 'Skyscraper', 'Computer', 'Car', 'Vase', 'Car', 'MultiSeat', 'Car', 'Wheel', 'Chess', 'Car', 'Bus', 'Monitor', 'Mug', 'Car', 'Truck', 'Shelf', 'ClassicPiano', 'Car', 'Chess', 'Car', 'Chess', 'Skyscraper', 'BuildingNonResidential', 'Chess', 'Computer', 'Hand', 'Hand', 'Quadruped', 'Car', 'Chess', 'BuildingNonResidential', 'MultiSeat', 'Wheel', 'Chess', 'HumanHead', 'MultiSeat', 'BuildingNonResidential', 'Hand', 'Car', 'HumanHead', 'Hand', 'Car', 'HumanHead', 'HumanHead', 'Humanoid', 'Quadruped', 'Chess', 'Hand', 'Car', 'Apartment']"
data/normalized/Car/m1526.obj,Car,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'MultiSeat', 'Car', 'Bottle', 'MultiSeat', 'Bottle', 'Car', 'Insect', 'Car', 'Hand', 'Wheel', 'MultiSeat', 'Bed', 'Truck', 'Bird', 'MultiSeat', 'Train', 'Hand', 'Cup', 'MultiSeat', 'Car', 'Vase', 'Wheel', 'BuildingNonResidential', 'Car', 'Skyscraper', 'MultiSeat', 'Chess', 'Quadruped', 'Car', 'MilitaryVehicle', 'Chess', 'Chess', 'Car', 'MilitaryVehicle', 'Quadruped', 'Chess', 'Hand', 'Hand', 'MultiSeat', 'Humanoid', 'Car', 'Car', 'Car', 'BuildingNonResidential', 'Car', 'Skyscraper', 'Skyscraper', 'Car', 'Chess', 'MultiSeat', 'Car', 'Train', 'Chess', 'Humanoid', 'Vase', 'MultiSeat', 'Car', 'MultiSeat', 'Hand', 'Hand', 'DeskPhone', 'Computer', 'TruckNonContainer', 'Car', 'MilitaryVehicle', 'Computer', 'Shelf', 'Starship', 'BuildingNonResidential', 'Hand', 'AquaticAnimal', 'HumanHead', 'Car', 'TruckNonContainer', 'MultiSeat', 'Hand', 'Wheel', 'MultiSeat', 'DeskPhone', 'MultiSeat', 'Chess', 'Quadruped']"
data/normalized/Car/m1495.obj,Car,"['Car', 'Car', 'Truck', 'MultiSeat', 'Ship', 'RectangleTable', 'RectangleTable', 'Truck', 'Quadruped', 'TruckNonContainer', 'Motorcycle', 'Shelf', 'Car', 'Car', 'Quadruped', 'Quadruped', 'Car', 'Car', 'RectangleTable', 'Quadruped', 'Truck', 'Humanoid', 'Chess', 'Car', 'Car', 'Shelf', 'Car', 'Shelf', 'RectangleTable', 'Car', 'RectangleTable', 'MilitaryVehicle', 'BuildingNonResidential', 'Shelf', 'MilitaryVehicle', 'Car', 'Quadruped', 'TruckNonContainer', 'RectangleTable', 'Car', 'Hand', 'Sword', 'MilitaryVehicle', 'Quadruped', 'Car', 'Bed', 'DeskLamp', 'Bed', 'Monitor', 'Shelf', 'Car', 'Quadruped', 'MilitaryVehicle', 'Car', 'Car', 'Shelf', 'Sign', 'MilitaryVehicle', 'Computer', 'Motorcycle', 'Quadruped', 'ClassicPiano', 'RectangleTable', 'PianoBoard', 'TruckNonContainer', 'Insect', 'Computer', 'Bed', 'MilitaryVehicle', 'Motorcycle', 'Bottle', 'TruckNonContainer', 'Hand', 'Car', 'Bed', 'Car', 'Shelf', 'Insect', 'Shelf', 'MultiSeat', 'Car', 'Humanoid', 'Humanoid', 'WheelChair', 'Hand', 'Humanoid', 'DeskPhone', 'Quadruped', 'MultiSeat', 'Bus', 'Bed', 'MultiSeat', 'BuildingNonResidential', 'Car', 'WheelChair', 'TruckNonContainer', 'WheelChair', 'Car', 'Quadruped', 'Computer']"
data/normalized/Car/D00865.obj,Car,"['Car', 'Bed', 'Car', 'Car', 'Car', 'Car', 'Car', 'Bird', 'BuildingNonResidential', 'Car', 'Car', 'Car', 'MultiSeat', 'Chess', 'Quadruped', 'Car', 'Hand', 'Car', 'Hand', 'Car', 'Chess', 'Car', 'Bottle', 'MultiSeat', 'Quadruped', 'Car', 'Car', 'Car', 'Vase', 'Truck', 'Chess', 'Car', 'Chess', 'Chess', 'DeskPhone', 'Car', 'Hand', 'Car', 'Car', 'Car', 'MilitaryVehicle', 'Bus', 'Train', 'Insect', 'Car', 'Hand', 'Humanoid', 'MilitaryVehicle', 'Hand', 'MultiSeat', 'Skyscraper', 'TruckNonContainer', 'Humanoid', 'BuildingNonResidential', 'Hand', 'Hand', 'Car', 'Car', 'Hand', 'Chess', 'Car', 'Car', 'MultiSeat', 'Hand', 'Chess', 'Car', 'MultiSeat', 'Skyscraper', 'Chess', 'Wheel', 'Car', 'Hand', 'MultiSeat', 'Quadruped', 'Car', 'Chess', 'Train', 'Car', 'Apartment', 'Chess', 'Quadruped', 'MultiSeat', 'Cup', 'MilitaryVehicle', 'Chess', 'Chess', 'Car', 'BuildingNonResidential', 'MultiSeat', 'Car', 'MilitaryVehicle', 'Train', 'TruckNonContainer', 'Bird', 'Computer', 'MultiSeat', 'AquaticAnimal', 'Car', 'MilitaryVehicle', 'MilitaryVehicle']"
data/normalized/Car/m1523.obj,Car,"['Car', 'Car', 'Car', 'Car', 'MultiSeat', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Vase', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Chess', 'BuildingNonResidential', 'MultiSeat', 'Car', 'MultiSeat', 'Car', 'Bird', 'Car', 'Humanoid', 'Chess', 'Hand', 'BuildingNonResidential', 'Quadruped', 'MultiSeat', 'MultiSeat', 'Bed', 'Car', 'Truck', 'Car', 'TruckNonContainer', 'DeskPhone', 'Hand', 'Bottle', 'Chess', 'Car', 'DeskPhone', 'Chess', 'Car', 'Car', 'Chess', 'Wheel', 'Apartment', 'Car', 'Insect', 'Humanoid', 'MultiSeat', 'House', 'Chess', 'MilitaryVehicle', 'Train', 'AircraftBuoyant', 'DeskPhone', 'Quadruped', 'Bus', 'Gun', 'MultiSeat', 'Hand', 'Skyscraper', 'Chess', 'Chess', 'Chess', 'Bird', 'Hand', 'TruckNonContainer', 'Humanoid', 'Car', 'AquaticAnimal', 'Quadruped', 'Gun', 'Cup', 'Hand', 'Skyscraper', 'Car', 'Quadruped', 'Train', 'Apartment', 'Skyscraper', 'MultiSeat', 'TruckNonContainer', 'Quadruped', 'Train', 'Chess', 'Car', 'Shelf', 'DeskPhone', 'Bird', 'MultiSeat', 'Chess', 'Cellphone']"
data/normalized/Car/m1535.obj,Car,"['Car', 'Car', 'Car', 'Chess', 'Bus', 'Vase', 'Chess', 'Chess', 'Car', 'Car', 'Car', 'Chess', 'Chess', 'Car', 'Car', 'DeskPhone', 'MultiSeat', 'Quadruped', 'Car', 'MultiSeat', 'Car', 'MultiSeat', 'Car', 'Car', 'Train', 'Car', 'Quadruped', 'Bed', 'Car', 'BuildingNonResidential', 'Chess', 'Chess', 'Car', 'Chess', 'Truck', 'Gun', 'Humanoid', 'Car', 'Car', 'Chess', 'Chess', 'Apartment', 'Motorcycle', 'TruckNonContainer', 'TruckNonContainer', 'Bird', 'MilitaryVehicle', 'MultiSeat', 'Hand', 'Hand', 'Chess', 'Hand', 'House', 'Quadruped', 'Car', 'Quadruped', 'TruckNonContainer', 'Chess', 'Chess', 'Sign', 'Chess', 'Chess', 'Quadruped', 'Quadruped', 'Car', 'DeskPhone', 'Gun', 'Motorcycle', 'Truck', 'Humanoid', 'Chess', 'MultiSeat', 'Car', 'Car', 'Train', 'Hand', 'Car', 'Hand', 'MilitaryVehicle', 'Chess', 'BuildingNonResidential', 'Hand', 'Chess', 'Chess', 'Chess', 'Hand', 'Chess', 'Car', 'Hand', 'Quadruped', 'Chess', 'DeskPhone', 'MultiSeat', 'Car', 'Quadruped', 'Quadruped', 'Quadruped', 'Guitar', 'Chess', 'Truck']"
data/normalized/Car/m1509.obj,Car,"['Car', 'Shelf', 'DeskLamp', 'RectangleTable', 'Sign', 'Sword', 'RectangleTable', 'Truck', 'RectangleTable', 'Bed', 'DeskLamp', 'MultiSeat', 'Shelf', 'RectangleTable', 'Motorcycle', 'TruckNonContainer', 'Car', 'MultiSeat', 'MultiSeat', 'Car', 'Shelf', 'Car', 'RectangleTable', 'MultiSeat', 'Humanoid', 'House', 'TruckNonContainer', 'Humanoid', 'Truck', 'Car', 'MultiSeat', 'TruckNonContainer', 'RectangleTable', 'RectangleTable', 'Ship', 'Mug', 'Shelf', 'Humanoid', 'Insect', 'Quadruped', 'Mug', 'Quadruped', 'Cup', 'Chess', 'Mug', 'Humanoid', 'Quadruped', 'Vase', 'Ship', 'Car', 'Car', 'Bed', 'NonWheelChair', 'TruckNonContainer', 'Shelf', 'NonWheelChair', 'Biplane', 'Shelf', 'RectangleTable', 'Car', 'RectangleTable', 'Quadruped', 'Quadruped', 'Biplane', 'Quadruped', 'MultiSeat', 'Shelf', 'RectangleTable', 'Quadruped', 'Vase', 'Quadruped', 'Car', 'Car', 'WheelChair', 'NonWheelChair', 'RectangleTable', 'PlantIndoors', 'NonWheelChair', 'BuildingNonResidential', 'NonWheelChair', 'Quadruped', 'Shelf', 'NonWheelChair', 'RectangleTable', 'Train', 'Cup', 'Truck', 'Car', 'Shelf', 'WheelChair', 'Car', 'NonWheelChair', 'DeskLamp', 'Shelf', 'RectangleTable', 'Car', 'Biplane', 'Car', 'Motorcycle', 'DeskLamp']"
data/normalized/Car/m1496.obj,Car,"['Car', 'Car', 'Car', 'Truck', 'Quadruped', 'Bus', 'Car', 'Car', 'Shelf', 'Car', 'MilitaryVehicle', 'Car', 'MultiSeat', 'Car', 'Car', 'Car', 'Car', 'Bed', 'Car', 'Chess', 'TruckNonContainer', 'Chess', 'Car', 'Chess', 'Car', 'Car', 'Humanoid', 'MultiSeat', 'Car', 'Chess', 'Bird', 'Hand', 'Chess', 'Chess', 'Car', 'Quadruped', 'Quadruped', 'DeskPhone', 'Gun', 'Chess', 'Chess', 'Hand', 'MilitaryVehicle', 'Chess', 'Truck', 'Hand', 'Car', 'MultiSeat', 'TruckNonContainer', 'BuildingNonResidential', 'AircraftBuoyant', 'Train', 'Quadruped', 'Truck', 'Gun', 'Chess', 'Ship', 'Chess', 'Apartment', 'Chess', 'MilitaryVehicle', 'Chess', 'Shelf', 'Chess', 'MultiSeat', 'Bottle', 'Chess', 'Car', 'Chess', 'DeskPhone', 'Chess', 'MultiSeat', 'Quadruped', 'Chess', 'Skyscraper', 'Quadruped', 'Car', 'Chess', 'RectangleTable', 'MilitaryVehicle', 'Quadruped', 'Car', 'MultiSeat', 'Chess', 'Insect', 'Car', 'Motorcycle', 'Humanoid', 'Vase', 'Hand', 'Car', 'Car', 'Car', 'Motorcycle', 'MultiSeat', 'TruckNonContainer', 'Train', 'MilitaryVehicle', 'Sign', 'TruckNonContainer']"
data/normalized/Car/m1497.obj,Car,"['Car', 'TruckNonContainer', 'Quadruped', 'Bus', 'Quadruped', 'Motorcycle', 'Car', 'Chess', 'Motorcycle', 'Quadruped', 'Quadruped', 'Quadruped', 'Train', 'Bus', 'Motorcycle', 'Quadruped', 'Chess', 'Chess', 'Car', 'Truck', 'Chess', 'AquaticAnimal', 'Quadruped', 'Quadruped', 'Insect', 'Motorcycle', 'Quadruped', 'Chess', 'Chess', 'Quadruped', 'Chess', 'Quadruped', 'Humanoid', 'Hand', 'Chess', 'Car', 'Hand', 'NonWheelChair', 'Quadruped', 'Starship', 'MilitaryVehicle', 'Car', 'DeskPhone', 'Quadruped', 'Quadruped', 'MultiSeat', 'Car', 'Chess', 'MilitaryVehicle', 'Chess', 'Train', 'Chess', 'Car', 'Train', 'Quadruped', 'Train', 'Humanoid', 'Car', 'Shelf', 'Car', 'MultiSeat', 'Humanoid', 'TruckNonContainer', 'Hand', 'Gun', 'Hand', 'Quadruped', 'Truck', 'RectangleTable', 'Quadruped', 'DeskPhone', 'Shelf', 'Hand', 'MilitaryVehicle', 'Bird', 'Chess', 'MilitaryVehicle', 'Quadruped', 'Chess', 'Skyscraper', 'Hand', 'Cup', 'Chess', 'Truck', 'Hand', 'Car', 'AircraftBuoyant', 'Tool', 'Chess', 'Chess', 'Vase', 'Truck', 'Hand', 'MilitaryVehicle', 'Hand', 'Quadruped', 'Shelf', 'Chess', 'Hand', 'Car']"
data/normalized/Car/m1547.obj,Car,"['Car', 'Car', 'Car', 'Car', 'TruckNonContainer', 'MultiSeat', 'Truck', 'Car', 'Quadruped', 'Car', 'MultiSeat', 'Car', 'MultiSeat', 'Bed', 'Car', 'MultiSeat', 'Car', 'Car', 'MultiSeat', 'MilitaryVehicle', 'Car', 'Hand', 'MultiSeat', 'Bird', 'Hand', 'MilitaryVehicle', 'Car', 'MilitaryVehicle', 'Car', 'Insect', 'MultiSeat', 'BuildingNonResidential', 'Ship', 'Shelf', 'Car', 'Shelf', 'Quadruped', 'Computer', 'Bottle', 'Computer', 'Chess', 'Bus', 'Car', 'MilitaryVehicle', 'Apartment', 'Car', 'Quadruped', 'Chess', 'Chess', 'Bus', 'Chess', 'ClassicPiano', 'Car', 'Car', 'Shelf', 'Chess', 'Car', 'MilitaryVehicle', 'Chess', 'Train', 'Car', 'Car', 'Quadruped', 'Shelf', 'Chess', 'Apartment', 'Quadruped', 'Sign', 'Skyscraper', 'MultiSeat', 'Quadruped', 'Wheel', 'Humanoid', 'Car', 'MilitaryVehicle', 'Hand', 'Car', 'Computer', 'Apartment', 'Chess', 'Shelf', 'Hand', 'Truck', 'Chess', 'Quadruped', 'MultiSeat', 'MilitaryVehicle', 'Car', 'Humanoid', 'Hand', 'Computer', 'Car', 'Shelf', 'Wheel', 'DeskPhone', 'Monitor', 'BuildingNonResidential', 'DeskPhone', 'MultiSeat', 'Car']"
data/normalized/Car/D00785.obj,Car,"['Car', 'MilitaryVehicle', 'Apartment', 'Bus', 'MultiSeat', 'Quadruped', 'Bottle', 'Car', 'MultiSeat', 'Computer', 'Shelf', 'Computer', 'Car', 'Car', 'Car', 'Hand', 'Ship', 'Quadruped', 'Apartment', 'Car', 'Shelf', 'BuildingNonResidential', 'Chess', 'Hand', 'Apartment', 'Car', 'Car', 'Quadruped', 'Chess', 'Shelf', 'Car', 'Car', 'MilitaryVehicle', 'MilitaryVehicle', 'MultiSeat', 'Car', 'Shelf', 'Quadruped', 'Wheel', 'BuildingNonResidential', 'Car', 'ClassicPiano', 'Computer', 'Starship', 'BuildingNonResidential', 'TruckNonContainer', 'TruckNonContainer', 'Apartment', 'Quadruped', 'Quadruped', 'Chess', 'Truck', 'Wheel', 'Car', 'Truck', 'Quadruped', 'BuildingNonResidential', 'Hat', 'Chess', 'BuildingNonResidential', 'MultiSeat', 'Shelf', 'Car', 'Monitor', 'Car', 'PianoBoard', 'Bird', 'Computer', 'Car', 'Chess', 'Mug', 'Insect', 'MilitaryVehicle', 'MilitaryVehicle', 'MilitaryVehicle', 'House', 'Hand', 'MilitaryVehicle', 'NonWheelChair', 'Wheel', 'Chess', 'Shelf', 'Shelf', 'Car', 'Train', 'Hand', 'MultiSeat', 'RectangleTable', 'Train', 'Vase', 'Car', 'Chess', 'NonWheelChair', 'Bus', 'NonWheelChair', 'MilitaryVehicle', 'Car', 'Chess', 'Apartment', 'NonWheelChair']"
data/normalized/Car/D00236.obj,Car,"['Car', 'Train', 'Humanoid', 'NonWheelChair', 'Shelf', 'Truck', 'TruckNonContainer', 'Quadruped', 'Shelf', 'WheelChair', 'WheelChair', 'Quadruped', 'Insect', 'Quadruped', 'MilitaryVehicle', 'Quadruped', 'Quadruped', 'WheelChair', 'Shelf', 'Quadruped', 'NonWheelChair', 'WheelChair', 'Motorcycle', 'Shelf', 'Car', 'Shelf', 'Shelf', 'Vase', 'NonWheelChair', 'Hand', 'Hand', 'Train', 'Insect', 'Wheel', 'Apartment', 'NonWheelChair', 'Shelf', 'Humanoid', 'Train', 'Quadruped', 'Quadruped', 'Hand', 'Quadruped', 'Quadruped', 'Quadruped', 'NonWheelChair', 'WheelChair', 'Bird', 'Apartment', 'Quadruped', 'Insect', 'NonWheelChair', 'ClassicPiano', 'Car', 'Car', 'RectangleTable', 'FloorLamp', 'NonWheelChair', 'NonWheelChair', 'BuildingNonResidential', 'NonWheelChair', 'Bottle', 'Quadruped', 'Hand', 'Ship', 'Shelf', 'Quadruped', 'Ship', 'MilitaryVehicle', 'NonWheelChair', 'Humanoid', 'Humanoid', 'BuildingNonResidential', 'NonWheelChair', 'NonWheelChair', 'PlantWildNonTree', 'MilitaryVehicle', 'Hat', 'Ship', 'MultiSeat', 'Biplane', 'NonWheelChair', 'Chess', 'Humanoid', 'Chess', 'NonWheelChair', 'Shelf', 'Bus', 'NonWheelChair', 'Shelf', 'NonWheelChair', 'PlantIndoors', 'Quadruped', 'Truck', 'MilitaryVehicle', 'NonWheelChair', 'House', 'RectangleTable', 'Quadruped', 'RectangleTable']"
data/normalized/Car/D00168.obj,Car,"['Car', 'Truck', 'Car', 'Car', 'Bus', 'Quadruped', 'MilitaryVehicle', 'Humanoid', 'Car', 'Car', 'Shelf', 'Ship', 'MilitaryVehicle', 'Hand', 'Car', 'Car', 'Car', 'Truck', 'Car', 'Truck', 'BuildingNonResidential', 'TruckNonContainer', 'Car', 'Car', 'Car', 'Hand', 'Apartment', 'Car', 'Train', 'Car', 'MilitaryVehicle', 'Hand', 'MultiSeat', 'DeskPhone', 'Bird', 'Chess', 'MultiSeat', 'Quadruped', 'Bed', 'Shelf', 'Car', 'Car', 'Car', 'Quadruped', 'Quadruped', 'Quadruped', 'Car', 'Insect', 'Car', 'Humanoid', 'RectangleTable', 'Chess', 'Chess', 'Hand', 'Chess', 'Chess', 'Chess', 'Hand', 'Car', 'TruckNonContainer', 'Quadruped', 'MultiSeat', 'Motorcycle', 'Chess', 'Car', 'Hand', 'MilitaryVehicle', 'MilitaryVehicle', 'Chess', 'Chess', 'Chess', 'AircraftBuoyant', 'Computer', 'Chess', 'Gun', 'Quadruped', 'TruckNonContainer', 'MilitaryVehicle', 'Chess', 'Chess', 'Quadruped', 'Chess', 'Car', 'Chess', 'Chess', 'RectangleTable', 'MilitaryVehicle', 'ClassicPiano', 'Bottle', 'Car', 'MilitaryVehicle', 'Car', 'MultiSeat', 'TruckNonContainer', 'MultiSeat', 'Quadruped', 'Shelf', 'Train', 'Shelf', 'Shelf']"
data/normalized/Car/m1546.obj,Car,"['Car', 'Car', 'Truck', 'Car', 'Car', 'MultiSeat', 'Car', 'Car', 'Car', 'Car', 'Ship', 'Car', 'MilitaryVehicle', 'Car', 'MultiSeat', 'Shelf', 'Car', 'Truck', 'Humanoid', 'Chess', 'Car', 'Quadruped', 'Computer', 'MilitaryVehicle', 'MultiSeat', 'Quadruped', 'Car', 'PianoBoard', 'Quadruped', 'Gun', 'Insect', 'TruckNonContainer', 'Bus', 'Car', 'Shelf', 'RectangleTable', 'DeskPhone', 'ClassicPiano', 'Bed', 'Quadruped', 'Car', 'BuildingNonResidential', 'Car', 'Hand', 'Quadruped', 'Bus', 'Chess', 'BuildingNonResidential', 'MultiSeat', 'RectangleTable', 'MilitaryVehicle', 'Shelf', 'TruckNonContainer', 'Computer', 'Bed', 'Truck', 'Chess', 'Chess', 'AircraftBuoyant', 'Chess', 'MilitaryVehicle', 'Quadruped', 'Humanoid', 'Car', 'Monitor', 'Quadruped', 'Car', 'Hand', 'Car', 'Chess', 'MilitaryVehicle', 'Car', 'Bed', 'Hand', 'Car', 'DeskPhone', 'Car', 'TruckNonContainer', 'Shelf', 'Sign', 'MultiSeat', 'Car', 'Hand', 'MultiSeat', 'Motorcycle', 'Chess', 'Car', 'Bed', 'Apartment', 'Car', 'MultiSeat', 'MilitaryVehicle', 'Shelf', 'Quadruped', 'Car', 'Car', 'Car', 'Car', 'Computer', 'Train']"
